Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
18104.27	18104270	18107.34	18107340	3.07	3070															
18107.34	18107340	18108.34	18108340	1.0	1000															
18108.34	18108340	18110.47	18110470	2.13	2130															
18111.27	18111270	18112.08	18112080	0.81	810															
18113.04	18113040	18117.44	18117440	4.4	4400															
18118.95	18118950	18121.24	18121240	2.29	2290															
18126.32	18126320	18127.12	18127120	0.8	800															
18135.38	18135380	18136.19	18136190	0.81	810															
18141.35	18141350	18142.16	18142160	0.81	810															
18153.82	18153820	18154.63	18154630	0.81	810															
18156.57	18156570	18157.37	18157370	0.8	800															
18158.23	18158230	18159.3	18159300	1.07	1070															
18160.95	18160950	18161.75	18161750	0.8	800															
18163.02	18163020	18163.89	18163890	0.87	870															
18170.0	18170000	18170.88	18170880	0.88	880															
18172.12	18172120	18172.92	18172920	0.8	800															
18175.61	18175610	18176.56	18176560	0.95	950															
18224.25	18224250	18225.05	18225050	0.8	800															
18236.36	18236360	18237.19	18237190	0.83	830															
18283.95	18283950	18284.75	18284750	0.8	800															
18285.57	18285570	18286.4	18286400	0.83	830															
18338.75	18338750	18339.61	18339610	0.86	860															
18361.0	18361000	18361.96	18361960	0.96	960															
18397.07	18397070	18397.87	18397870	0.8	800															
18411.12	18411120	18413.7	18413700	2.58	2580															
18415.61	18415610	18417.61	18417610	2.0	2000															
18418.79	18418790	18424.33	18424330	5.54	5540															
18425.03	18425030	18426.63	18426630	1.6	1600															
18427.46	18427460	18429.9	18429900	2.44	2440															
18430.53	18430530	18432.03	18432030	1.5	1500															
18432.73	18432730	18433.53	18433530	0.8	800															
18437.26	18437260	18438.54	18438540	1.28	1280															
18439.35	18439350	18440.15	18440150	0.8	800															
18466.2	18466200	18467.42	18467420	1.22	1220															
18475.79	18475790	18476.59	18476590	0.8	800															
18489.48	18489480	18490.58	18490580	1.1	1100															
18495.2	18495200	18496.16	18496160	0.96	960															
18505.0	18505000	18505.8	18505800	0.8	800															
18526.17	18526170	18527.31	18527310	1.14	1140															
18714.64	18714640	18715.56	18715560	0.92	920															
18826.21	18826210	18827.36	18827360	1.15	1150															
18828.79	18828790	18829.9	18829900	1.11	1110															
19313.93	19313930	19315.76	19315760	1.83	1830															
19317.39	19317390	19318.91	19318910	1.52	1520															
19574.9	19574900	19575.7	19575700	0.8	800															
19737.32	19737320	19738.26	19738260	0.94	940															
19751.29	19751290	19752.09	19752090	0.8	800															
19766.57	19766570	19768.28	19768280	1.71	1710															
19769.54	19769540	19784.21	19784210	14.67	14670															
19785.91	19785910	19787.53	19787530	1.62	1620															
19788.33	19788330	19789.27	19789270	0.94	940															
19814.08	19814080	19815.2	19815200	1.12	1120															
19843.35	19843350	19844.36	19844360	1.01	1010															
19845.17	19845170	19845.99	19845990	0.82	820															
19848.44	19848440	19850.62	19850620	2.18	2180															
19851.22	19851220	19852.8	19852800	1.58	1580															
19854.49	19854490	19856.65	19856650	2.16	2160															
19857.46	19857460	19858.62	19858620	1.16	1160															
19860.1	19860100	19864.75	19864750	4.65	4650															
19865.84	19865840	19867.69	19867690	1.85	1850															
19869.37	19869370	19871.32	19871320	1.95	1950															
19872.44	19872440	19873.83	19873830	1.39	1390															
19874.62	19874620	19878.6	19878600	3.98	3980															
19879.97	19879970	19881.4	19881400	1.43	1430															
19885.33	19885330	19886.14	19886140	0.81	810															
19888.23	19888230	19897.01	19897010	8.78	8780															
19899.02	19899020	19907.5	19907500	8.48	8480															
19908.42	19908420	19909.89	19909890	1.47	1470															
19913.23	19913230	19914.04	19914040	0.81	810															
19915.63	19915630	19916.43	19916430	0.8	800															
19918.11	19918110	19920.52	19920520	2.41	2410															
19922.75	19922750	19923.59	19923590	0.84	840															
19925.01	19925010	19931.86	19931860	6.85	6850															
19932.73	19932730	19935.48	19935480	2.75	2750															
19939.53	19939530	19940.74	19940740	1.21	1210															
19941.68	19941680	19942.8	19942800	1.12	1120															
19948.15	19948150	19949.5	19949500	1.35	1350															
19950.3	19950300	19951.69	19951690	1.39	1390															
19955.83	19955830	19956.82	19956820	0.99	990															
19957.83	19957830	19958.78	19958780	0.95	950															
19959.73	19959730	19961.7	19961700	1.97	1970															
19962.3	19962300	19964.37	19964370	2.07	2070															
19965.3	19965300	19966.88	19966880	1.58	1580															
19969.15	19969150	19970.31	19970310	1.16	1160															
20007.73	20007730	20008.53	20008530	0.8	800															
20022.66	20022660	20023.46	20023460	0.8	800															
20038.4	20038400	20039.37	20039370	0.97	970															
20042.4	20042400	20043.2	20043200	0.8	800															
20043.8	20043800	20046.29	20046290	2.49	2490															
20051.08	20051080	20052.35	20052350	1.27	1270															
20062.69	20062690	20064.43	20064430	1.74	1740															
20069.12	20069120	20069.95	20069950	0.83	830															
20080.49	20080490	20086.75	20086750	6.26	6260															
20087.56	20087560	20088.53	20088530	0.97	970															
20093.66	20093660	20095.86	20095860	2.2	2200															
20104.29	20104290	20107.37	20107370	3.08	3080															
20110.49	20110490	20111.38	20111380	0.89	890															
20123.91	20123910	20124.72	20124720	0.81	810															
20130.54	20130540	20132.4	20132400	1.86	1860															
20143.03	20143030	20144.39	20144390	1.36	1360															
20165.82	20165820	20166.62	20166620	0.8	800															
20167.62	20167620	20168.48	20168480	0.86	860															
20169.91	20169910	20171.43	20171430	1.52	1520															
20173.26	20173260	20174.74	20174740	1.48	1480															
20185.62	20185620	20186.54	20186540	0.92	920															
20195.46	20195460	20196.86	20196860	1.4	1400															
20200.5	20200500	20201.32	20201320	0.82	820															
20209.97	20209970	20213.45	20213450	3.48	3480															
20215.4	20215400	20216.51	20216510	1.11	1110															
20218.31	20218310	20223.91	20223910	5.6	5600															
20227.44	20227440	20228.24	20228240	0.8	800															
20231.4	20231400	20233.57	20233570	2.17	2170															
20234.49	20234490	20235.29	20235290	0.8	800															
20236.75	20236750	20237.74	20237740	0.99	990															
20239.83	20239830	20241.61	20241610	1.78	1780															
20246.06	20246060	20246.97	20246970	0.91	910															
20249.18	20249180	20251.36	20251360	2.18	2180															
20252.28	20252280	20254.81	20254810	2.53	2530															
20258.59	20258590	20259.53	20259530	0.94	940															
20261.75	20261750	20262.65	20262650	0.9	900															
20264.72	20264720	20265.52	20265520	0.8	800															
20268.23	20268230	20276.26	20276260	8.03	8030															
20277.77	20277770	20280.18	20280180	2.41	2410															
20281.06	20281060	20282.51	20282510	1.45	1450															
20283.33	20283330	20286.38	20286380	3.05	3050															
20288.61	20288610	20289.41	20289410	0.8	800															
20290.22	20290220	20291.06	20291060	0.84	840															
20292.0	20292000	20294.3	20294300	2.3	2300															
20295.41	20295410	20296.26	20296260	0.85	850															
20313.44	20313440	20314.24	20314240	0.8	800															
20315.35	20315350	20316.35	20316350	1.0	1000															
20396.92	20396920	20399.24	20399240	2.32	2320															
20400.94	20400940	20401.74	20401740	0.8	800															
20402.54	20402540	20403.34	20403340	0.8	800															
20403.34	20403340	20404.34	20404340	1.0	1000															
20508.8	20508800	20509.84	20509840	1.04	1040															
20542.33	20542330	20544.75	20544750	2.42	2420															
20550.79	20550790	20551.62	20551620	0.83	830															
20560.56	20560560	20561.48	20561480	0.92	920															
20564.85	20564850	20565.65	20565650	0.8	800															
20573.15	20573150	20574.03	20574030	0.88	880															
20574.84	20574840	20575.65	20575650	0.81	810															
20576.94	20576940	20577.75	20577750	0.81	810															
20608.24	20608240	20609.44	20609440	1.2	1200															
20614.81	20614810	20615.92	20615920	1.11	1110															
20773.41	20773410	20774.42	20774420	1.01	1010															
20777.3	20777300	20779.47	20779470	2.17	2170															
20787.19	20787190	20788.83	20788830	1.64	1640															
20790.99	20790990	20791.99	20791990	1.0	1000															
20794.2	20794200	20795.0	20795000	0.8	800															
20797.21	20797210	20798.04	20798040	0.83	830															
20801.2	20801200	20803.08	20803080	1.88	1880															
20815.89	20815890	20816.98	20816980	1.09	1090															
20818.09	20818090	20818.92	20818920	0.83	830															
20860.35	20860350	20861.16	20861160	0.81	810															
20926.08	20926080	20927.14	20927140	1.06	1060															
20928.03	20928030	20928.83	20928830	0.8	800															
20940.13	20940130	20940.93	20940930	0.8	800															
20942.99	20942990	20943.79	20943790	0.8	800															
21125.91	21125910	21126.71	21126710	0.8	800															
21138.11	21138110	21138.91	21138910	0.8	800															
21142.63	21142630	21143.43	21143430	0.8	800															
21144.62	21144620	21145.44	21145440	0.82	820															
21147.94	21147940	21149.2	21149200	1.26	1260															
21158.9	21158900	21159.7	21159700	0.8	800															
21174.02	21174020	21174.82	21174820	0.8	800															
21177.96	21177960	21182.43	21182430	4.47	4470															
21185.69	21185690	21186.49	21186490	0.8	800															
21220.31	21220310	21221.25	21221250	0.94	940															
21226.23	21226230	21227.07	21227070	0.84	840															
21229.29	21229290	21230.09	21230090	0.8	800															
21231.87	21231870	21232.96	21232960	1.09	1090															
21235.57	21235570	21239.53	21239530	3.96	3960															
21240.13	21240130	21242.38	21242380	2.25	2250															
21243.18	21243180	21245.58	21245580	2.4	2400															
21246.83	21246830	21247.71	21247710	0.88	880															
21248.31	21248310	21249.3	21249300	0.99	990															
21250.75	21250750	21251.55	21251550	0.8	800															
21252.35	21252350	21253.81	21253810	1.46	1460															
21254.73	21254730	21256.24	21256240	1.51	1510															
21318.41	21318410	21319.41	21319410	1.0	1000															
21321.48	21321480	21322.7	21322700	1.22	1220															
21323.72	21323720	21324.77	21324770	1.05	1050															
21333.33	21333330	21334.13	21334130	0.8	800															
21354.45	21354450	21355.36	21355360	0.91	910															
21358.04	21358040	21359.64	21359640	1.6	1600															
21361.11	21361110	21361.96	21361960	0.85	850															
21365.2	21365200	21366.36	21366360	1.16	1160															
21367.36	21367360	21368.69	21368690	1.33	1330															
21372.2	21372200	21373.04	21373040	0.84	840															
21376.7	21376700	21378.75	21378750	2.05	2050															
21386.86	21386860	21389.59	21389590	2.73	2730															
21394.95	21394950	21395.75	21395750	0.8	800															
21396.97	21396970	21398.72	21398720	1.75	1750															
21400.32	21400320	21401.16	21401160	0.84	840															
21403.18	21403180	21405.22	21405220	2.04	2040															
21412.7	21412700	21414.39	21414390	1.69	1690															
21429.86	21429860	21431.54	21431540	1.68	1680															
21446.2	21446200	21447.27	21447270	1.07	1070															
21448.93	21448930	21449.74	21449740	0.81	810															
21450.99	21450990	21451.83	21451830	0.84	840															
21470.87	21470870	21471.81	21471810	0.94	940															
21472.62	21472620	21473.82	21473820	1.2	1200															
21474.62	21474620	21477.43	21477430	2.81	2810															
21492.11	21492110	21493.6	21493600	1.49	1490															
21495.04	21495040	21495.97	21495970	0.93	930															
21496.89	21496890	21497.69	21497690	0.8	800															
21498.56	21498560	21499.41	21499410	0.85	850															
21502.8	21502800	21505.48	21505480	2.68	2680															
21507.23	21507230	21509.14	21509140	1.91	1910															
21511.57	21511570	21512.83	21512830	1.26	1260															
21514.66	21514660	21517.11	21517110	2.45	2450															
21518.26	21518260	21525.73	21525730	7.47	7470															
21526.53	21526530	21533.45	21533450	6.92	6920															
21536.92	21536920	21545.72	21545720	8.8	8800															
21549.76	21549760	21550.56	21550560	0.8	800															
21551.86	21551860	21552.69	21552690	0.83	830															
21578.17	21578170	21579.52	21579520	1.35	1350															
21580.45	21580450	21587.63	21587630	7.18	7180															
21588.28	21588280	21591.16	21591160	2.88	2880															
21592.19	21592190	21594.83	21594830	2.64	2640															
21595.53	21595530	21596.33	21596330	0.8	800															
21597.14	21597140	21598.34	21598340	1.2	1200															
21598.96	21598960	21602.16	21602160	3.2	3200															
21602.96	21602960	21605.51	21605510	2.55	2550															
21606.15	21606150	21607.6	21607600	1.45	1450															
21608.32	21608320	21609.12	21609120	0.8	800															
21609.72	21609720	21610.64	21610640	0.92	920															
21611.24	21611240	21612.49	21612490	1.25	1250															
21613.09	21613090	21613.89	21613890	0.8	800															
21614.49	21614490	21615.97	21615970	1.48	1480															
21617.05	21617050	21618.61	21618610	1.56	1560															
21619.21	21619210	21621.27	21621270	2.06	2060															
21622.14	21622140	21622.94	21622940	0.8	800															
21623.59	21623590	21624.41	21624410	0.82	820															
21625.01	21625010	21625.81	21625810	0.8	800															
21626.41	21626410	21627.64	21627640	1.23	1230															
21628.25	21628250	21629.05	21629050	0.8	800															
21629.65	21629650	21630.58	21630580	0.93	930															
21631.18	21631180	21632.56	21632560	1.38	1380															
21633.36	21633360	21634.89	21634890	1.53	1530															
21635.75	21635750	21636.55	21636550	0.8	800															
21637.4	21637400	21638.33	21638330	0.93	930															
21638.93	21638930	21639.73	21639730	0.8	800															
21640.33	21640330	21643.2	21643200	2.87	2870															
21645.18	21645180	21647.21	21647210	2.03	2030															
21648.01	21648010	21648.92	21648920	0.91	910															
21649.86	21649860	21650.78	21650780	0.92	920															
21651.86	21651860	21654.05	21654050	2.19	2190															
21654.73	21654730	21655.76	21655760	1.03	1030															
21656.36	21656360	21660.06	21660060	3.7	3700															
21660.66	21660660	21666.31	21666310	5.65	5650															
21666.91	21666910	21670.14	21670140	3.23	3230															
21670.74	21670740	21674.09	21674090	3.35	3350															
21674.78	21674780	21677.39	21677390	2.61	2610															
21677.99	21677990	21678.79	21678790	0.8	800															
21679.39	21679390	21693.21	21693210	13.82	13820															
21693.81	21693810	21694.81	21694810	1.0	1000															
21695.41	21695410	21699.34	21699340	3.93	3930															
21699.94	21699940	21700.88	21700880	0.94	940															
21701.48	21701480	21703.35	21703350	1.87	1870															
21703.95	21703950	21718.17	21718170	14.22	14220															
21718.98	21718980	21723.41	21723410	4.43	4430															
21724.92	21724920	21725.72	21725720	0.8	800															
21726.96	21726960	21727.78	21727780	0.82	820															
21728.38	21728380	21731.83	21731830	3.45	3450															
21733.61	21733610	21735.98	21735980	2.37	2370															
21737.73	21737730	21740.95	21740950	3.22	3220															
21741.75	21741750	21742.61	21742610	0.86	860															
21748.08	21748080	21748.89	21748890	0.81	810															
21750.09	21750090	21751.19	21751190	1.1	1100															
21753.29	21753290	21757.52	21757520	4.23	4230															
21758.33	21758330	21760.07	21760070	1.74	1740															
21760.98	21760980	21764.72	21764720	3.74	3740															
21765.33	21765330	21767.4	21767400	2.07	2070															
21770.15	21770150	21770.95	21770950	0.8	800															
21771.63	21771630	21772.76	21772760	1.13	1130															
21773.56	21773560	21774.42	21774420	0.86	860															
21775.22	21775220	21776.15	21776150	0.93	930															
21777.17	21777170	21777.97	21777970	0.8	800															
21784.62	21784620	21788.53	21788530	3.91	3910															
21789.33	21789330	21792.89	21792890	3.56	3560															
21793.8	21793800	21794.61	21794610	0.81	810															
21795.21	21795210	21796.09	21796090	0.88	880															
21796.73	21796730	21798.29	21798290	1.56	1560															
21800.65	21800650	21801.57	21801570	0.92	920															
21802.17	21802170	21803.04	21803040	0.87	870															
21803.84	21803840	21811.7	21811700	7.86	7860															
21812.67	21812670	21816.02	21816020	3.35	3350															
21817.07	21817070	21819.22	21819220	2.15	2150															
21821.26	21821260	21822.1	21822100	0.84	840															
21822.7	21822700	21823.5	21823500	0.8	800															
21824.59	21824590	21825.39	21825390	0.8	800															
21826.19	21826190	21827.58	21827580	1.39	1390															
21828.66	21828660	21833.29	21833290	4.63	4630															
21833.89	21833890	21834.71	21834710	0.82	820															
21835.32	21835320	21846.68	21846680	11.36	11360															
21847.49	21847490	21850.68	21850680	3.19	3190															
21853.08	21853080	21854.51	21854510	1.43	1430															
21857.23	21857230	21858.03	21858030	0.8	800															
21859.0	21859000	21863.69	21863690	4.69	4690															
21865.94	21865940	21867.71	21867710	1.77	1770															
21877.26	21877260	21880.45	21880450	3.19	3190															
21881.32	21881320	21882.32	21882320	1.0	1000															
21882.92	21882920	21888.28	21888280	5.36	5360															
21889.92	21889920	21890.72	21890720	0.8	800															
21897.78	21897780	21898.62	21898620	0.84	840															
21905.52	21905520	21909.55	21909550	4.03	4030															
21910.15	21910150	21912.16	21912160	2.01	2010															
21925.35	21925350	21927.37	21927370	2.02	2020															
21928.28	21928280	21929.09	21929090	0.81	810															
21931.27	21931270	21932.07	21932070	0.8	800															
21933.59	21933590	21934.59	21934590	1.0	1000															
21936.22	21936220	21937.19	21937190	0.97	970															
21937.8	21937800	21938.85	21938850	1.05	1050															
21940.88	21940880	21941.73	21941730	0.85	850															
21943.52	21943520	21949.74	21949740	6.22	6220															
21950.79	21950790	21951.89	21951890	1.1	1100															
21953.79	21953790	21956.97	21956970	3.18	3180															
21957.77	21957770	21964.09	21964090	6.32	6320															
21964.99	21964990	21966.96	21966960	1.97	1970															
21969.07	21969070	21969.87	21969870	0.8	800															
21986.19	21986190	21987.21	21987210	1.02	1020															
21989.25	21989250	21990.11	21990110	0.86	860															
21991.23	21991230	21992.25	21992250	1.02	1020															
21996.35	21996350	21997.62	21997620	1.27	1270															
21998.76	21998760	21999.56	21999560	0.8	800															
22005.3	22005300	22008.37	22008370	3.07	3070															
22009.17	22009170	22017.82	22017820	8.65	8650															
22020.2	22020200	22024.24	22024240	4.04	4040															
22025.04	22025040	22027.58	22027580	2.54	2540															
22028.43	22028430	22029.23	22029230	0.8	800															
22031.02	22031020	22034.42	22034420	3.4	3400															
22035.22	22035220	22038.39	22038390	3.17	3170															
22039.19	22039190	22045.55	22045550	6.36	6360															
22054.31	22054310	22056.13	22056130	1.82	1820															
22076.88	22076880	22077.68	22077680	0.8	800															
22104.47	22104470	22105.27	22105270	0.8	800															
22110.1	22110100	22110.9	22110900	0.8	800															
22113.92	22113920	22114.95	22114950	1.03	1030															
22115.55	22115550	22116.45	22116450	0.9	900															
22117.07	22117070	22118.11	22118110	1.04	1040															
22119.11	22119110	22120.13	22120130	1.02	1020															
22138.98	22138980	22139.91	22139910	0.93	930															
22141.46	22141460	22143.3	22143300	1.84	1840															
22143.9	22143900	22144.87	22144870	0.97	970															
22147.69	22147690	22148.99	22148990	1.3	1300															
22159.7	22159700	22160.75	22160750	1.05	1050															
22169.46	22169460	22172.82	22172820	3.36	3360															
22176.28	22176280	22180.33	22180330	4.05	4050															
22182.14	22182140	22183.25	22183250	1.11	1110															
22186.18	22186180	22191.07	22191070	4.89	4890															
22191.87	22191870	22192.75	22192750	0.88	880															
22193.66	22193660	22196.88	22196880	3.22	3220															
22197.8	22197800	22199.44	22199440	1.64	1640															
22202.53	22202530	22203.43	22203430	0.9	900															
22207.31	22207310	22208.11	22208110	0.8	800															
22210.05	22210050	22210.85	22210850	0.8	800															
22212.3	22212300	22213.15	22213150	0.85	850															
22213.97	22213970	22214.77	22214770	0.8	800															
22215.95	22215950	22216.89	22216890	0.94	940															
22218.04	22218040	22218.94	22218940	0.9	900															
22219.78	22219780	22220.73	22220730	0.95	950															
22221.68	22221680	22222.53	22222530	0.85	850															
22224.11	22224110	22224.91	22224910	0.8	800															
22230.21	22230210	22231.02	22231020	0.81	810															
22232.36	22232360	22235.14	22235140	2.78	2780															
22236.04	22236040	22238.39	22238390	2.35	2350															
22241.41	22241410	22242.61	22242610	1.2	1200															
22244.42	22244420	22245.22	22245220	0.8	800															
22248.14	22248140	22250.2	22250200	2.06	2060															
22251.0	22251000	22251.85	22251850	0.85	850															
22252.65	22252650	22255.93	22255930	3.28	3280															
22261.64	22261640	22262.48	22262480	0.84	840															
22264.2	22264200	22265.26	22265260	1.06	1060															
22266.1	22266100	22267.28	22267280	1.18	1180															
22268.08	22268080	22268.88	22268880	0.8	800															
22280.38	22280380	22281.18	22281180	0.8	800															
22281.98	22281980	22284.16	22284160	2.18	2180															
22285.65	22285650	22287.07	22287070	1.42	1420															
22291.22	22291220	22292.06	22292060	0.84	840															
22292.96	22292960	22294.04	22294040	1.08	1080															
22296.81	22296810	22297.61	22297610	0.8	800															
22298.41	22298410	22302.32	22302320	3.91	3910															
22303.12	22303120	22309.63	22309630	6.51	6510															
22310.43	22310430	22311.23	22311230	0.8	800															
22312.18	22312180	22313.69	22313690	1.51	1510															
22313.69	22313690	22318.82	22318820	5.13	5130															
22319.67	22319670	22321.68	22321680	2.01	2010															
22321.68	22321680	22322.68	22322680	1.0	1000															
22322.68	22322680	22323.91	22323910	1.23	1230															
22324.83	22324830	22325.63	22325630	0.8	800															
22326.89	22326890	22329.58	22329580	2.69	2690															
22330.75	22330750	22332.92	22332920	2.17	2170															
22336.1	22336100	22336.9	22336900	0.8	800															
22337.7	22337700	22340.65	22340650	2.95	2950															
22351.22	22351220	22352.94	22352940	1.72	1720															
22466.04	22466040	22467.95	22467950	1.91	1910															
22468.65	22468650	22469.82	22469820	1.17	1170															
22515.35	22515350	22516.18	22516180	0.83	830															
22529.22	22529220	22530.02	22530020	0.8	800															
22534.22	22534220	22535.16	22535160	0.94	940															
22594.7	22594700	22597.76	22597760	3.06	3060															
22611.54	22611540	22612.41	22612410	0.87	870															
22651.86	22651860	22652.66	22652660	0.8	800															
22653.26	22653260	22654.06	22654060	0.8	800															
22654.86	22654860	22656.01	22656010	1.15	1150															
22657.2	22657200	22658.01	22658010	0.81	810															
22668.13	22668130	22668.98	22668980	0.85	850															
22681.32	22681320	22684.0	22684000	2.68	2680															
22685.98	22685980	22686.81	22686810	0.83	830															
22723.01	22723010	22724.18	22724180	1.17	1170															
22725.28	22725280	22726.58	22726580	1.3	1300															
22743.86	22743860	22744.66	22744660	0.8	800															
22761.1	22761100	22762.04	22762040	0.94	940															
22772.52	22772520	22773.32	22773320	0.8	800															
22786.3	22786300	22787.1	22787100	0.8	800															
22787.9	22787900	22788.75	22788750	0.85	850															
22795.81	22795810	22796.71	22796710	0.9	900															
22805.99	22805990	22807.08	22807080	1.09	1090															
22809.88	22809880	22810.68	22810680	0.8	800															
22840.84	22840840	22841.68	22841680	0.84	840															
22844.79	22844790	22845.98	22845980	1.19	1190															
22860.58	22860580	22861.83	22861830	1.25	1250															
22873.54	22873540	22874.37	22874370	0.83	830															
22878.06	22878060	22878.86	22878860	0.8	800															
22879.46	22879460	22880.26	22880260	0.8	800															
22882.43	22882430	22883.24	22883240	0.81	810															
22884.01	22884010	22885.65	22885650	1.64	1640															
22890.41	22890410	22892.02	22892020	1.61	1610															
22906.21	22906210	22907.01	22907010	0.8	800															
22907.75	22907750	22908.55	22908550	0.8	800															
22909.62	22909620	22910.64	22910640	1.02	1020															
22936.11	22936110	22936.91	22936910	0.8	800															
22940.94	22940940	22941.74	22941740	0.8	800															
22944.96	22944960	22946.09	22946090	1.13	1130															
22954.25	22954250	22955.08	22955080	0.83	830															
22979.38	22979380	22980.22	22980220	0.84	840															
23143.15	23143150	23144.01	23144010	0.86	860															
23170.6	23170600	23171.4	23171400	0.8	800															
23172.23	23172230	23173.03	23173030	0.8	800															
23187.04	23187040	23188.12	23188120	1.08	1080															
23192.21	23192210	23193.28	23193280	1.07	1070															
23209.65	23209650	23210.98	23210980	1.33	1330															
23216.86	23216860	23217.66	23217660	0.8	800															
23264.11	23264110	23265.07	23265070	0.96	960															
23272.47	23272470	23273.37	23273370	0.9	900															
23279.48	23279480	23283.46	23283460	3.98	3980															
23306.53	23306530	23307.45	23307450	0.92	920															
23385.27	23385270	23386.07	23386070	0.8	800															
23386.89	23386890	23387.92	23387920	1.03	1030															
23388.93	23388930	23389.73	23389730	0.8	800															
23390.84	23390840	23391.64	23391640	0.8	800															
23392.45	23392450	23393.61	23393610	1.16	1160															
23394.5	23394500	23395.3	23395300	0.8	800															
23396.57	23396570	23397.4	23397400	0.83	830															
23398.84	23398840	23399.64	23399640	0.8	800															
23433.75	23433750	23434.64	23434640	0.89	890															
23447.39	23447390	23448.2	23448200	0.81	810															
23453.04	23453040	23453.87	23453870	0.83	830															
23465.81	23465810	23467.85	23467850	2.04	2040															
23469.33	23469330	23471.11	23471110	1.78	1780															
23478.64	23478640	23479.85	23479850	1.21	1210															
23493.74	23493740	23494.57	23494570	0.83	830															
23495.51	23495510	23496.45	23496450	0.94	940															
23497.29	23497290	23499.46	23499460	2.17	2170															
23500.26	23500260	23501.22	23501220	0.96	960															
23510.81	23510810	23511.61	23511610	0.8	800															
23512.41	23512410	23513.21	23513210	0.8	800															
23517.68	23517680	23518.48	23518480	0.8	800															
23522.96	23522960	23523.76	23523760	0.8	800															
23545.67	23545670	23546.56	23546560	0.89	890															
23555.83	23555830	23556.69	23556690	0.86	860															
23558.83	23558830	23559.63	23559630	0.8	800															
23560.34	23560340	23561.21	23561210	0.87	870															
23567.59	23567590	23568.39	23568390	0.8	800															
23569.22	23569220	23570.22	23570220	1.0	1000															
23571.08	23571080	23571.95	23571950	0.87	870															
23575.32	23575320	23579.67	23579670	4.35	4350															
23580.47	23580470	23581.3	23581300	0.83	830															
23582.83	23582830	23584.25	23584250	1.42	1420															
23585.68	23585680	23586.49	23586490	0.81	810															
23593.58	23593580	23596.11	23596110	2.53	2530															
23598.34	23598340	23599.14	23599140	0.8	800															
23609.79	23609790	23610.63	23610630	0.84	840															
23618.56	23618560	23619.36	23619360	0.8	800															
23625.93	23625930	23626.75	23626750	0.82	820															
23682.41	23682410	23684.42	23684420	2.01	2010															
23685.42	23685420	23686.24	23686240	0.82	820															
23688.71	23688710	23690.57	23690570	1.86	1860															
23695.23	23695230	23696.89	23696890	1.66	1660															
23709.6	23709600	23710.4	23710400	0.8	800															
23711.56	23711560	23713.12	23713120	1.56	1560															
23717.11	23717110	23718.0	23718000	0.89	890															
23718.0	23718000	23719.0	23719000	1.0	1000															
23719.0	23719000	23719.84	23719840	0.84	840															
23719.84	23719840	23721.17	23721170	1.33	1330															
23724.04	23724040	23724.84	23724840	0.8	800															
23726.19	23726190	23726.99	23726990	0.8	800															
23743.19	23743190	23744.8	23744800	1.61	1610															
23744.8	23744800	23745.91	23745910	1.11	1110															
23746.94	23746940	23748.36	23748360	1.42	1420															
23748.36	23748360	23749.4	23749400	1.04	1040															
23749.4	23749400	23755.74	23755740	6.34	6340															
23757.07	23757070	23758.33	23758330	1.26	1260															
23758.33	23758330	23763.19	23763190	4.86	4860															
23764.1	23764100	23765.49	23765490	1.39	1390															
23767.25	23767250	23768.56	23768560	1.31	1310															
23768.56	23768560	23770.25	23770250	1.69	1690															
23776.8	23776800	23781.03	23781030	4.23	4230															
23782.99	23782990	23784.73	23784730	1.74	1740															
23784.73	23784730	23785.73	23785730	1.0	1000															
23785.73	23785730	23787.84	23787840	2.11	2110															
23792.94	23792940	23794.93	23794930	1.99	1990															
23794.93	23794930	23796.56	23796560	1.63	1630															
23796.56	23796560	23799.65	23799650	3.09	3090															
23799.65	23799650	23800.78	23800780	1.13	1130															
23800.78	23800780	23803.08	23803080	2.3	2300															
23803.08	23803080	23804.08	23804080	1.0	1000															
23804.08	23804080	23804.99	23804990	0.91	910															
23807.03	23807030	23808.03	23808030	1.0	1000															
23850.59	23850590	23851.8	23851800	1.21	1210															
23853.22	23853220	23855.47	23855470	2.25	2250															
23857.22	23857220	23858.16	23858160	0.94	940															
23859.16	23859160	23860.12	23860120	0.96	960															
23860.92	23860920	23861.8	23861800	0.88	880															
23864.79	23864790	23865.59	23865590	0.8	800															
23867.38	23867380	23868.18	23868180	0.8	800															
23869.98	23869980	23871.09	23871090	1.11	1110															
23874.28	23874280	23875.39	23875390	1.11	1110															
23892.02	23892020	23893.14	23893140	1.12	1120															
23896.54	23896540	23897.59	23897590	1.05	1050															
23903.72	23903720	23905.76	23905760	2.04	2040															
23906.36	23906360	23907.16	23907160	0.8	800															
23964.6	23964600	23965.59	23965590	0.99	990															
23984.52	23984520	23985.71	23985710	1.19	1190															
23985.71	23985710	23986.71	23986710	1.0	1000															
23986.71	23986710	23988.21	23988210	1.5	1500															
23988.21	23988210	23989.21	23989210	1.0	1000															
23989.21	23989210	23991.5	23991500	2.29	2290															
23992.77	23992770	23993.8	23993800	1.03	1030															
23994.88	23994880	23996.44	23996440	1.56	1560															
24000.36	24000360	24001.16	24001160	0.8	800															
