Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*FAF	*TVN	*MAF	*CHF	*NON	*FAN	*OLN	
1089.86	1089860	1091.83	1091830	1.97	1970								&=crying 							
1091.83	1091830	1091.91	1091910	0.08	80															
1095.36	1095360	1096.02	1096020	0.66	660								&=crying 							
1096.02	1096020	1096.15	1096150	0.13	130								&=vocalization 							
1096.15	1096150	1096.48	1096480	0.33	330															
1096.48	1096480	1097.1	1097100	0.62	620								&=vocalization 							
1097.1	1097100	1097.82	1097820	0.72	720								&=crying 							
1097.82	1097820	1097.92	1097920	0.1	100															
1098.72	1098720	1099.84	1099840	1.12	1120								&=crying 							
1100.65	1100650	1101.04	1101040	0.39	390															
1101.04	1101040	1102.49	1102490	1.45	1450								&=crying 							
1104.61	1104610	1105.38	1105380	0.77	770								&=vocalization 							
1106.18	1106180	1106.35	1106350	0.17	170															
1106.35	1106350	1108.14	1108140	1.79	1790								&=crying 							
1108.14	1108140	1108.3	1108300	0.16	160															
1109.38	1109380	1111.46	1111460	2.08	2080								&=crying 							
1112.26	1112260	1112.66	1112660	0.4	400								&=crying 							
1112.66	1112660	1112.86	1112860	0.2	200															
1115.98	1115980	1117.23	1117230	1.25	1250								&=vocalization 							
1118.3	1118300	1120.08	1120080	1.78	1780								&=crying 							
1120.08	1120080	1120.73	1120730	0.65	650															
1120.73	1120730	1121.13	1121130	0.4	400								&=crying 							
1121.13	1121130	1121.83	1121830	0.7	700								&=crying 							
1121.83	1121830	1122.24	1122240	0.41	410								&=crying 							
1122.24	1122240	1122.66	1122660	0.42	420															
1122.66	1122660	1122.77	1122770	0.11	110															
1122.77	1122770	1123.98	1123980	1.21	1210								&=vocalization 							
1125.07	1125070	1126.09	1126090	1.02	1020								&=crying 							
1127.5	1127500	1128.1	1128100	0.6	600								&=crying 							
1133.37	1133370	1134.0	1134000	0.63	630								&=crying 							
1134.92	1134920	1136.1	1136100	1.18	1180								&=vocalization 							
1137.54	1137540	1138.14	1138140	0.6	600								&=crying 							
1141.33	1141330	1141.52	1141520	0.19	190															
1141.52	1141520	1142.99	1142990	1.47	1470								&=vocalization 							
1143.98	1143980	1145.82	1145820	1.84	1840								&=crying 							
1147.04	1147040	1147.39	1147390	0.35	350								&=crying 							
1147.39	1147390	1147.65	1147650	0.26	260															
1148.73	1148730	1151.22	1151220	2.49	2490								&=crying 							
1151.22	1151220	1151.85	1151850	0.63	630								&=vfx 							
1152.69	1152690	1154.32	1154320	1.63	1630								&=crying 							
1154.32	1154320	1154.46	1154460	0.14	140															
1154.46	1154460	1155.98	1155980	1.52	1520								&=crying 							
1156.98	1156980	1157.61	1157610	0.63	630								&=vocalization 							
1158.42	1158420	1159.05	1159050	0.63	630								&=crying 							
1160.7	1160700	1161.64	1161640	0.94	940								&=crying 							
1171.02	1171020	1171.62	1171620	0.6	600								&=crying 							
1766.96	1766960	1767.28	1767280	0.32	320								&=vfx 							
1767.28	1767280	1767.58	1767580	0.3	300															
2492.92	2492920	2493.24	2493240	0.32	320								&=vocalization 							
2493.24	2493240	2493.67	2493670	0.43	430															
2493.67	2493670	2493.84	2493840	0.17	170								&=vocalization 							
2837.08	2837080	2837.89	2837890	0.81	810								&=vfx 							
2881.53	2881530	2882.15	2882150	0.62	620								&=vocalization 							
2894.19	2894190	2894.81	2894810	0.62	620								&=vocalization 							
2980.33	2980330	2981.12	2981120	0.79	790															
2981.12	2981120	2981.31	2981310	0.19	190								&=crying 							
2981.31	2981310	2981.61	2981610	0.3	300															
3033.91	3033910	3034.26	3034260	0.35	350															
3034.26	3034260	3034.52	3034520	0.26	260								&=vocalization 							
3275.53	3275530	3275.79	3275790	0.26	260								&=crying 							
3275.79	3275790	3276.13	3276130	0.34	340															
3291.3	3291300	3291.4	3291400	0.1	100															
3291.4	3291400	3291.63	3291630	0.23	230								&=vfx 							
3291.63	3291630	3291.9	3291900	0.27	270															
3316.13	3316130	3317.02	3317020	0.89	890								&=crying 							
3335.32	3335320	3335.65	3335650	0.33	330															
3335.65	3335650	3335.92	3335920	0.27	270								&=crying 							
3338.95	3338950	3339.55	3339550	0.6	600								&=crying 							
3344.3	3344300	3344.98	3344980	0.68	680								&=crying 							
3348.67	3348670	3348.78	3348780	0.11	110															
3348.78	3348780	3349.0	3349000	0.22	220								&=vocalization 							
3349.0	3349000	3349.27	3349270	0.27	270															
3354.99	3354990	3355.17	3355170	0.18	180															
3355.17	3355170	3355.52	3355520	0.35	350								&=vocalization 							
3355.52	3355520	3355.59	3355590	0.07	70															
3367.03	3367030	3367.63	3367630	0.6	600								&=vocalization 							
3376.45	3376450	3378.84	3378840	2.39	2390								&=crying 							
3380.02	3380020	3381.31	3381310	1.29	1290								&=crying 							
3382.13	3382130	3383.09	3383090	0.96	960								&=crying 							
3384.41	3384410	3385.45	3385450	1.04	1040								&=crying 							
3385.45	3385450	3385.53	3385530	0.08	80															
3388.25	3388250	3391.42	3391420	3.17	3170								&=crying 							
3392.22	3392220	3394.2	3394200	1.98	1980								&=crying 							
3395.23	3395230	3395.83	3395830	0.6	600								&=crying 							
3396.63	3396630	3397.3	3397300	0.67	670								&=crying 							
3399.38	3399380	3400.42	3400420	1.04	1040								&=crying 							
3401.34	3401340	3403.05	3403050	1.71	1710								&=crying 							
3404.32	3404320	3405.99	3405990	1.67	1670								&=vocalization 							
3407.76	3407760	3409.53	3409530	1.77	1770								&=crying 							
3410.42	3410420	3413.6	3413600	3.18	3180								&=crying 							
3416.13	3416130	3416.74	3416740	0.61	610								&=vocalization 							
3419.42	3419420	3420.02	3420020	0.6	600								&=crying 							
3422.27	3422270	3423.46	3423460	1.19	1190								&=crying 							
3429.3	3429300	3430.39	3430390	1.09	1090								&=crying 							
3431.19	3431190	3432.15	3432150	0.96	960								&=crying 							
3433.26	3433260	3433.86	3433860	0.6	600								&=crying 							
3436.57	3436570	3437.04	3437040	0.47	470								&=crying 							
3437.04	3437040	3437.17	3437170	0.13	130															
3438.49	3438490	3440.21	3440210	1.72	1720								&=crying 							
3441.53	3441530	3444.74	3444740	3.21	3210								&=crying 							
3447.03	3447030	3447.79	3447790	0.76	760								&=crying 							
3457.13	3457130	3457.55	3457550	0.42	420								&=vocalization 							
3457.55	3457550	3457.88	3457880	0.33	330															
3457.88	3457880	3458.27	3458270	0.39	390								&=vocalization 							
3479.88	3479880	3480.18	3480180	0.3	300															
3480.18	3480180	3480.93	3480930	0.75	750								&=vocalization 							
3495.83	3495830	3496.06	3496060	0.23	230															
3496.06	3496060	3496.34	3496340	0.28	280								&=vocalization 							
3496.34	3496340	3496.43	3496430	0.09	90															
3498.08	3498080	3498.68	3498680	0.6	600								&=vocalization 							
3501.08	3501080	3501.68	3501680	0.6	600								&=vocalization 							
3516.33	3516330	3516.44	3516440	0.11	110															
3516.44	3516440	3517.06	3517060	0.62	620								&=vocalization 							
3517.06	3517060	3517.44	3517440	0.38	380															
3517.44	3517440	3517.67	3517670	0.23	230								&=vocalization 							
3530.99	3530990	3533.35	3533350	2.36	2360								&=crying 							
3537.34	3537340	3538.08	3538080	0.74	740								&=vocalization 							
3539.51	3539510	3540.11	3540110	0.6	600								&=vocalization 							
3546.55	3546550	3547.43	3547430	0.88	880								&=vocalization 							
3548.25	3548250	3548.78	3548780	0.53	530															
3548.78	3548780	3548.87	3548870	0.09	90								&=crying 							
3548.87	3548870	3549.27	3549270	0.4	400															
3577.11	3577110	3577.76	3577760	0.65	650								&=vocalization 							
3609.47	3609470	3609.87	3609870	0.4	400															
3609.87	3609870	3610.0	3610000	0.13	130								&=vocalization 							
3610.0	3610000	3610.07	3610070	0.07	70															
3687.75	3687750	3688.14	3688140	0.39	390								&=crying 							
3688.14	3688140	3688.57	3688570	0.43	430															
3692.09	3692090	3692.27	3692270	0.18	180								&=crying 							
3692.27	3692270	3692.69	3692690	0.42	420															
3693.57	3693570	3693.97	3693970	0.4	400															
3693.97	3693970	3711.54	3711540	17.57	17570								&=crying 							
3711.54	3711540	3713.1	3713100	1.56	1560								&=crying 							
3713.1	3713100	3716.31	3716310	3.21	3210								&=crying 							
3717.39	3717390	3733.45	3733450	16.06	16060								&=crying 							
3733.45	3733450	3734.45	3734450	1.0	1000								&=crying 							
3734.45	3734450	3735.31	3735310	0.86	860								&=crying 							
3736.11	3736110	3740.98	3740980	4.87	4870								&=crying 							
3740.98	3740980	3741.12	3741120	0.14	140															
3741.12	3741120	3741.27	3741270	0.15	150															
3741.27	3741270	3742.2	3742200	0.93	930								&=crying 							
3742.2	3742200	3751.57	3751570	9.37	9370								&=crying 							
3752.37	3752370	3752.98	3752980	0.61	610								&=crying 							
3752.98	3752980	3753.28	3753280	0.3	300															
3753.28	3753280	3753.98	3753980	0.7	700								&=crying 							
3753.98	3753980	3763.26	3763260	9.28	9280								&=crying 							
3764.16	3764160	3765.16	3765160	1.0	1000								&=vocalization 							
3766.01	3766010	3766.32	3766320	0.31	310															
3766.32	3766320	3769.58	3769580	3.26	3260								&=crying 							
3771.44	3771440	3771.93	3771930	0.49	490								&=vocalization 							
3771.93	3771930	3772.25	3772250	0.32	320															
3772.25	3772250	3773.43	3773430	1.18	1180								&=vocalization 							
3777.65	3777650	3778.53	3778530	0.88	880								&=vocalization 							
3788.81	3788810	3790.52	3790520	1.71	1710								&=crying 							
3791.38	3791380	3792.0	3792000	0.62	620								&=crying 							
3792.0	3792000	3792.17	3792170	0.17	170															
3792.17	3792170	3793.17	3793170	1.0	1000								&=crying 							
3796.11	3796110	3797.2	3797200	1.09	1090								&=vocalization 							
3797.2	3797200	3797.42	3797420	0.22	220															
3797.42	3797420	3806.87	3806870	9.45	9450								&=crying 							
3806.87	3806870	3807.03	3807030	0.16	160															
3808.01	3808010	3815.11	3815110	7.1	7100								&=crying 							
3815.11	3815110	3815.25	3815250	0.14	140															
3816.05	3816050	3816.56	3816560	0.51	510								&=crying 							
3816.56	3816560	3816.78	3816780	0.22	220															
3817.58	3817580	3822.07	3822070	4.49	4490								&=crying 							
3822.07	3822070	3822.24	3822240	0.17	170															
3824.26	3824260	3824.38	3824380	0.12	120															
3824.38	3824380	3826.3	3826300	1.92	1920								&=crying 							
3827.78	3827780	3828.86	3828860	1.08	1080								&=vocalization 							
3832.35	3832350	3834.97	3834970	2.62	2620								&=crying 							
3835.78	3835780	3836.78	3836780	1.0	1000								&=vocalization 							
3838.89	3838890	3839.49	3839490	0.6	600								&=vocalization 							
3840.29	3840290	3840.98	3840980	0.69	690								&=crying 							
3841.94	3841940	3842.54	3842540	0.6	600								&=vocalization 							
3843.35	3843350	3844.23	3844230	0.88	880								&=vocalization 							
3855.4	3855400	3855.5	3855500	0.1	100								&=vocalization 							
3855.5	3855500	3856.07	3856070	0.57	570															
3856.07	3856070	3856.24	3856240	0.17	170								&=vocalization 							
3856.24	3856240	3856.64	3856640	0.4	400															
3857.49	3857490	3857.77	3857770	0.28	280								&=vocalization 							
3857.77	3857770	3858.15	3858150	0.38	380															
3858.15	3858150	3858.56	3858560	0.41	410															
3858.56	3858560	3859.31	3859310	0.75	750								&=vocalization 							
3859.31	3859310	3859.61	3859610	0.3	300															
3859.61	3859610	3860.11	3860110	0.5	500								&=vocalization 							
3862.56	3862560	3863.56	3863560	1.0	1000								&=vocalization 							
3863.56	3863560	3863.63	3863630	0.07	70															
3864.44	3864440	3864.55	3864550	0.11	110								&=vocalization 							
3864.55	3864550	3865.02	3865020	0.47	470															
3865.02	3865020	3865.47	3865470	0.45	450								&=vocalization 							
3865.47	3865470	3866.04	3866040	0.57	570															
3866.04	3866040	3866.27	3866270	0.23	230								&=vocalization 							
3870.31	3870310	3870.63	3870630	0.32	320								&=vocalization 							
3870.63	3870630	3870.91	3870910	0.28	280															
3875.58	3875580	3875.76	3875760	0.18	180															
3875.76	3875760	3876.0	3876000	0.24	240								&=vocalization 							
3876.0	3876000	3876.18	3876180	0.18	180															
3878.6	3878600	3879.64	3879640	1.04	1040								&=vocalization 							
3879.64	3879640	3879.78	3879780	0.14	140															
3902.88	3902880	3902.97	3902970	0.09	90															
3902.97	3902970	3903.16	3903160	0.19	190								&=vocalization 							
3903.16	3903160	3903.48	3903480	0.32	320															
4013.01	4013010	4013.4	4013400	0.39	390								&=vocalization 							
4013.4	4013400	4014.1	4014100	0.7	700															
4014.1	4014100	4014.71	4014710	0.61	610								&=vocalization 							
4014.71	4014710	4015.03	4015030	0.32	320															
4015.03	4015030	4015.46	4015460	0.43	430								&=vocalization 							
4045.22	4045220	4045.82	4045820	0.6	600								&=crying 							
4045.82	4045820	4047.57	4047570	1.75	1750								&=crying 							
4047.57	4047570	4048.21	4048210	0.64	640								&=crying 							
4048.21	4048210	4049.22	4049220	1.01	1010								&=crying 							
4049.83	4049830	4051.92	4051920	2.09	2090								&=crying 							
4053.38	4053380	4054.89	4054890	1.51	1510								&=crying 							
4054.89	4054890	4055.49	4055490	0.6	600								&=vocalization 							
4055.49	4055490	4056.85	4056850	1.36	1360								&=vocalization 							
4056.85	4056850	4058.49	4058490	1.64	1640								&=crying 							
4058.49	4058490	4059.83	4059830	1.34	1340								&=crying 							
4060.84	4060840	4060.99	4060990	0.15	150															
4060.99	4060990	4061.84	4061840	0.85	850								&=vocalization 							
4062.44	4062440	4063.44	4063440	1.0	1000								&=crying 							
4064.05	4064050	4065.06	4065060	1.01	1010								&=vocalization 							
4066.16	4066160	4067.16	4067160	1.0	1000								&=crying 							
4068.39	4068390	4069.45	4069450	1.06	1060								&=crying 							
4070.9	4070900	4072.17	4072170	1.27	1270								&=vocalization 							
4072.17	4072170	4072.26	4072260	0.09	90															
4073.07	4073070	4073.18	4073180	0.11	110															
4073.18	4073180	4074.84	4074840	1.66	1660								&=crying 							
4075.64	4075640	4076.46	4076460	0.82	820								&=vocalization 							
4086.16	4086160	4087.42	4087420	1.26	1260								&=vocalization 							
4087.42	4087420	4088.02	4088020	0.6	600								&=vocalization 							
4089.82	4089820	4090.65	4090650	0.83	830								&=vocalization 							
4090.65	4090650	4091.04	4091040	0.39	390															
4091.04	4091040	4091.22	4091220	0.18	180								&=vocalization 							
4091.22	4091220	4091.58	4091580	0.36	360															
4091.58	4091580	4092.17	4092170	0.59	590								&=vocalization 							
4095.7	4095700	4097.89	4097890	2.19	2190								&=vocalization 							
4105.16	4105160	4106.04	4106040	0.88	880								&=vocalization 							
4106.04	4106040	4106.16	4106160	0.12	120															
4106.16	4106160	4106.29	4106290	0.13	130															
4106.29	4106290	4107.23	4107230	0.94	940								&=crying 							
4107.23	4107230	4107.65	4107650	0.42	420															
4108.65	4108650	4109.25	4109250	0.6	600								&=vocalization 							
4117.67	4117670	4117.94	4117940	0.27	270															
4117.94	4117940	4118.63	4118630	0.69	690								&=vocalization 							
4291.9	4291900	4292.48	4292480	0.58	580								&=vocalization 							
4292.48	4292480	4292.81	4292810	0.33	330															
4294.58	4294580	4296.02	4296020	1.44	1440								&=vocalization 							
4296.97	4296970	4303.07	4303070	6.1	6100								&=crying 							
4305.32	4305320	4305.7	4305700	0.38	380								&=crying 							
4305.7	4305700	4306.08	4306080	0.38	380															
4319.72	4319720	4319.87	4319870	0.15	150															
4319.87	4319870	4321.86	4321860	1.99	1990								&=crying 							
4321.86	4321860	4322.07	4322070	0.21	210															
4322.87	4322870	4324.33	4324330	1.46	1460								&=crying 							
4471.75	4471750	4472.15	4472150	0.4	400															
4472.15	4472150	4472.35	4472350	0.2	200								&=vocalization 							
4501.02	4501020	4501.71	4501710	0.69	690								&=vocalization 							
4501.71	4501710	4502.75	4502750	1.04	1040								&=vocalization 							
4509.02	4509020	4509.4	4509400	0.38	380								&=vocalization 							
4509.4	4509400	4509.71	4509710	0.31	310															
4509.71	4509710	4509.84	4509840	0.13	130								&=vocalization 							
4511.17	4511170	4511.57	4511570	0.4	400								&=vocalization 							
4511.57	4511570	4512.0	4512000	0.43	430															
4512.0	4512000	4512.32	4512320	0.32	320								&=vocalization 							
4512.32	4512320	4512.75	4512750	0.43	430															
4512.75	4512750	4513.25	4513250	0.5	500								&=vocalization 							
4513.25	4513250	4513.44	4513440	0.19	190								&=vocalization 							
4513.44	4513440	4513.88	4513880	0.44	440															
4513.88	4513880	4513.99	4513990	0.11	110								&=vocalization 							
4513.99	4513990	4514.44	4514440	0.45	450															
4514.44	4514440	4515.17	4515170	0.73	730								&=vocalization 							
4531.52	4531520	4531.75	4531750	0.23	230															
4531.75	4531750	4532.12	4532120	0.37	370								&=vocalization 							
4533.13	4533130	4533.5	4533500	0.37	370															
4533.5	4533500	4533.96	4533960	0.46	460								&=crying 							
4533.96	4533960	4534.07	4534070	0.11	110															
4547.4	4547400	4548.3	4548300	0.9	900								&=vocalization 							
4622.91	4622910	4623.14	4623140	0.23	230								&=vocalization 							
4623.14	4623140	4623.49	4623490	0.35	350															
4623.49	4623490	4624.3	4624300	0.81	810								&=vocalization 							
4646.17	4646170	4646.83	4646830	0.66	660								&=vocalization 							
4695.98	4695980	4696.09	4696090	0.11	110															
4696.09	4696090	4696.63	4696630	0.54	540								&=vocalization 							
4775.18	4775180	4775.86	4775860	0.68	680								&=vocalization 							
4783.94	4783940	4784.54	4784540	0.6	600								&=crying 							
4806.74	4806740	4806.9	4806900	0.16	160								&=vocalization 							
4806.9	4806900	4807.22	4807220	0.32	320															
4807.22	4807220	4807.9	4807900	0.68	680								&=vocalization 							
4810.07	4810070	4810.97	4810970	0.9	900								&=vocalization 							
4811.86	4811860	4815.71	4815710	3.85	3850								&=crying 							
4816.57	4816570	4817.25	4817250	0.68	680								&=vocalization 							
4817.25	4817250	4818.05	4818050	0.8	800								&=vocalization 							
4818.05	4818050	4819.73	4819730	1.68	1680								&=crying 							
4819.73	4819730	4820.47	4820470	0.74	740								&=crying 							
4820.47	4820470	4820.73	4820730	0.26	260															
4820.73	4820730	4821.61	4821610	0.88	880								&=crying 							
4822.41	4822410	4823.87	4823870	1.46	1460								&=crying 							
4824.68	4824680	4827.29	4827290	2.61	2610								&=crying 							
4828.09	4828090	4829.06	4829060	0.97	970								&=crying 							
4829.86	4829860	4831.3	4831300	1.44	1440								&=crying 							
4832.1	4832100	4832.7	4832700	0.6	600								&=crying 							
4834.09	4834090	4837.45	4837450	3.36	3360								&=crying 							
4838.9	4838900	4839.79	4839790	0.89	890								&=crying 							
4840.59	4840590	4841.24	4841240	0.65	650								&=vocalization 							
4842.06	4842060	4846.24	4846240	4.18	4180								&=crying 							
4847.04	4847040	4848.4	4848400	1.36	1360								&=crying 							
4851.53	4851530	4851.91	4851910	0.38	380								&=vocalization 							
4851.91	4851910	4852.22	4852220	0.31	310															
4853.18	4853180	4853.88	4853880	0.7	700								&=crying 							
4855.72	4855720	4856.06	4856060	0.34	340															
4856.06	4856060	4856.32	4856320	0.26	260								&=crying 							
4858.22	4858220	4859.3	4859300	1.08	1080								&=crying 							
4861.46	4861460	4861.57	4861570	0.11	110															
4861.57	4861570	4862.28	4862280	0.71	710								&=crying 							
4863.08	4863080	4864.14	4864140	1.06	1060								&=crying 							
4865.02	4865020	4865.48	4865480	0.46	460								&=vocalization 							
4865.48	4865480	4865.91	4865910	0.43	430															
4865.91	4865910	4866.12	4866120	0.21	210								&=vocalization 							
4868.19	4868190	4868.65	4868650	0.46	460								&=crying 							
4868.65	4868650	4868.79	4868790	0.14	140															
4873.48	4873480	4874.54	4874540	1.06	1060								&=crying 							
4874.54	4874540	4875.39	4875390	0.85	850								&=crying 							
4880.1	4880100	4880.38	4880380	0.28	280															
4880.38	4880380	4880.7	4880700	0.32	320								&=vocalization 							
4884.09	4884090	4884.7	4884700	0.61	610								&=crying 							
4885.73	4885730	4886.46	4886460	0.73	730								&=crying 							
4892.18	4892180	4892.79	4892790	0.61	610								&=vocalization 							
4894.12	4894120	4894.72	4894720	0.6	600								&=vocalization 							
4896.72	4896720	4898.11	4898110	1.39	1390								&=crying 							
4898.91	4898910	4900.29	4900290	1.38	1380								&=crying 							
4901.09	4901090	4912.07	4912070	10.98	10980								&=crying 							
4912.95	4912950	4914.7	4914700	1.75	1750								&=crying 							
4915.81	4915810	4920.11	4920110	4.3	4300								&=crying 							
4920.91	4920910	4921.54	4921540	0.63	630								&=crying 							
4922.34	4922340	4923.43	4923430	1.09	1090								&=crying 							
4924.26	4924260	4925.14	4925140	0.88	880								&=crying 							
4927.91	4927910	4928.75	4928750	0.84	840								&=crying 							
4928.75	4928750	4931.15	4931150	2.4	2400								&=crying 							
4932.14	4932140	4932.62	4932620	0.48	480								&=vocalization 							
4932.62	4932620	4932.93	4932930	0.31	310															
4933.94	4933940	4934.28	4934280	0.34	340								&=vocalization 							
4934.28	4934280	4934.62	4934620	0.34	340															
4934.62	4934620	4936.52	4936520	1.9	1900								&=vocalization 							
4938.62	4938620	4939.23	4939230	0.61	610								&=vocalization 							
4940.75	4940750	4946.88	4946880	6.13	6130								&=crying 							
4946.88	4946880	4947.01	4947010	0.13	130															
4948.06	4948060	4948.16	4948160	0.1	100								&=vocalization 							
4948.16	4948160	4948.55	4948550	0.39	390															
4948.55	4948550	4948.97	4948970	0.42	420								&=vocalization 							
4948.97	4948970	4949.27	4949270	0.3	300															
4949.27	4949270	4949.49	4949490	0.22	220								&=vocalization 							
4949.49	4949490	4949.65	4949650	0.16	160															
4954.2	4954200	4954.91	4954910	0.71	710								&=vocalization 							
4956.07	4956070	4957.15	4957150	1.08	1080								&=crying 							
4957.95	4957950	4962.58	4962580	4.63	4630								&=crying 							
4962.58	4962580	4963.1	4963100	0.52	520															
4964.16	4964160	4964.32	4964320	0.16	160															
4964.32	4964320	4965.44	4965440	1.12	1120								&=crying 							
4967.32	4967320	4968.06	4968060	0.74	740								&=vocalization 							
4968.06	4968060	4968.3	4968300	0.24	240															
4968.3	4968300	4968.6	4968600	0.3	300								&=vocalization 							
4968.6	4968600	4968.96	4968960	0.36	360															
4968.96	4968960	4969.08	4969080	0.12	120								&=vocalization 							
4983.11	4983110	4983.57	4983570	0.46	460								&=vocalization 							
4983.57	4983570	4984.24	4984240	0.67	670															
4984.24	4984240	4984.61	4984610	0.37	370								&=vocalization 							
4984.61	4984610	4985.24	4985240	0.63	630															
5096.77	5096770	5097.38	5097380	0.61	610								&=vocalization 							
6696.15	6696150	6696.76	6696760	0.61	610															
7031.7	7031700	7032.26	7032260	0.56	560								&=vocalization 							
7032.26	7032260	7032.47	7032470	0.21	210															
7067.28	7067280	7068.09	7068090	0.81	810								&=crying 							
7068.89	7068890	7069.61	7069610	0.72	720								&=crying 							
7069.61	7069610	7069.72	7069720	0.11	110															
7070.53	7070530	7070.64	7070640	0.11	110															
7070.64	7070640	7070.82	7070820	0.18	180								&=vocalization 							
7070.82	7070820	7071.23	7071230	0.41	410															
7071.23	7071230	7071.49	7071490	0.26	260								&=vocalization 							
7075.37	7075370	7077.7	7077700	2.33	2330								&=crying 							
7078.65	7078650	7080.23	7080230	1.58	1580								&=crying 							
7096.73	7096730	7099.49	7099490	2.76	2760								&=crying 							
7100.29	7100290	7100.9	7100900	0.61	610								&=crying 							
7100.9	7100900	7102.01	7102010	1.11	1110															
7102.01	7102010	7102.12	7102120	0.11	110								&=crying 							
7107.74	7107740	7107.82	7107820	0.08	80															
7107.82	7107820	7108.54	7108540	0.72	720								&=crying 							
7108.54	7108540	7108.77	7108770	0.23	230															
7110.33	7110330	7111.13	7111130	0.8	800								&=vocalization 							
7111.13	7111130	7111.44	7111440	0.31	310															
7111.44	7111440	7113.35	7113350	1.91	1910								&=crying 							
7113.35	7113350	7113.91	7113910	0.56	560															
7114.71	7114710	7121.92	7121920	7.21	7210								&=crying 							
7122.72	7122720	7124.91	7124910	2.19	2190								&=vocalization 							
7124.91	7124910	7125.21	7125210	0.3	300															
7125.21	7125210	7125.57	7125570	0.36	360								&=vocalization 							
7130.51	7130510	7130.82	7130820	0.31	310															
7130.82	7130820	7131.2	7131200	0.38	380								&=vocalization 							
7131.2	7131200	7131.7	7131700	0.5	500															
7131.7	7131700	7132.07	7132070	0.37	370								&=crying 							
7132.87	7132870	7133.44	7133440	0.57	570								&=vocalization 							
7133.44	7133440	7133.88	7133880	0.44	440															
7134.7	7134700	7135.65	7135650	0.95	950								&=crying 							
7135.65	7135650	7135.83	7135830	0.18	180															
7136.85	7136850	7137.9	7137900	1.05	1050								&=vocalization 							
7139.76	7139760	7139.84	7139840	0.08	80															
7139.84	7139840	7145.06	7145060	5.22	5220								&=crying 							
7146.48	7146480	7147.83	7147830	1.35	1350								&=crying 							
7147.83	7147830	7148.06	7148060	0.23	230															
7151.17	7151170	7151.9	7151900	0.73	730								&=vocalization 							
7153.21	7153210	7154.2	7154200	0.99	990								&=crying 							
7177.75	7177750	7178.0	7178000	0.25	250								&=vocalization 							
7178.0	7178000	7178.41	7178410	0.41	410															
7178.41	7178410	7178.56	7178560	0.15	150								&=vocalization 							
7179.76	7179760	7179.93	7179930	0.17	170								&=crying 							
7179.93	7179930	7180.39	7180390	0.46	460															
7183.26	7183260	7183.7	7183700	0.44	440															
7183.7	7183700	7184.54	7184540	0.84	840								&=crying 							
7185.65	7185650	7188.19	7188190	2.54	2540								&=crying 							
7188.19	7188190	7189.19	7189190	1.0	1000								&=crying 							
7189.19	7189190	7189.48	7189480	0.29	290								&=vocalization 							
7189.48	7189480	7189.95	7189950	0.47	470															
7189.95	7189950	7190.07	7190070	0.12	120								&=vocalization 							
7191.06	7191060	7191.66	7191660	0.6	600								&=vocalization 							
7193.28	7193280	7193.92	7193920	0.64	640								&=vfx 							
7195.67	7195670	7197.66	7197660	1.99	1990								&=crying 							
7198.89	7198890	7200.7	7200700	1.81	1810								&=crying 							
7201.5	7201500	7202.0	7202000	0.5	500								&=crying 							
7202.0	7202000	7202.11	7202110	0.11	110								&=vfx 							
7202.92	7202920	7206.98	7206980	4.06	4060								&=crying 							
7207.88	7207880	7207.96	7207960	0.08	80															
7207.96	7207960	7211.8	7211800	3.84	3840								&=crying 							
7212.7	7212700	7213.46	7213460	0.76	760								&=crying 							
7214.26	7214260	7215.17	7215170	0.91	910								&=crying 							
7215.97	7215970	7217.25	7217250	1.28	1280								&=crying 							
7218.08	7218080	7220.43	7220430	2.35	2350															
7220.43	7220430	7221.35	7221350	0.92	920								&=crying 							
7222.71	7222710	7223.5	7223500	0.79	790								&=vocalization 							
7224.44	7224440	7224.69	7224690	0.25	250								&=vocalization 							
7224.69	7224690	7225.04	7225040	0.35	350															
7232.03	7232030	7232.81	7232810	0.78	780								&=vocalization 							
7232.81	7232810	7232.96	7232960	0.15	150															
7232.96	7232960	7233.26	7233260	0.3	300															
7233.26	7233260	7233.7	7233700	0.44	440								&=vocalization 							
7233.7	7233700	7233.96	7233960	0.26	260															
7233.96	7233960	7234.28	7234280	0.32	320															
7234.28	7234280	7234.87	7234870	0.59	590								&=vocalization 							
7234.87	7234870	7235.01	7235010	0.14	140															
7237.31	7237310	7238.17	7238170	0.86	860								&=vocalization 							
7342.22	7342220	7342.71	7342710	0.49	490															
7342.71	7342710	7342.82	7342820	0.11	110								&=crying 							
7573.91	7573910	7574.06	7574060	0.15	150															
7574.06	7574060	7574.51	7574510	0.45	450								&=vocalization 							
7901.71	7901710	7902.32	7902320	0.61	610								&=crying 							
7903.5	7903500	7904.11	7904110	0.61	610								&=crying 							
7905.36	7905360	7905.97	7905970	0.61	610								&=vocalization 							
7906.89	7906890	7907.2	7907200	0.31	310															
7907.2	7907200	7907.49	7907490	0.29	290								&=crying 							
7968.09	7968090	7969.21	7969210	1.12	1120								&=vocalization 							
7972.15	7972150	7972.61	7972610	0.46	460								&=vocalization 							
7972.61	7972610	7972.84	7972840	0.23	230															
7975.24	7975240	7975.9	7975900	0.66	660								&=crying 							
