Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
1209.24	1209240	1210.37	1210370	1.13	1130															
1210.37	1210370	1212.25	1212250	1.88	1880															
1212.25	1212250	1213.07	1213070	0.82	820															
1213.87	1213870	1214.78	1214780	0.91	910															
1214.78	1214780	1215.78	1215780	1.0	1000															
1215.78	1215780	1216.58	1216580	0.8	800															
1218.89	1218890	1219.69	1219690	0.8	800															
1219.69	1219690	1225.03	1225030	5.34	5340															
1225.87	1225870	1229.4	1229400	3.53	3530															
1229.4	1229400	1236.25	1236250	6.85	6850															
1237.05	1237050	1238.34	1238340	1.29	1290															
1238.34	1238340	1239.34	1239340	1.0	1000															
1241.89	1241890	1242.69	1242690	0.8	800															
1242.69	1242690	1244.33	1244330	1.64	1640															
1247.32	1247320	1248.32	1248320	1.0	1000															
1248.32	1248320	1250.28	1250280	1.96	1960															
1251.75	1251750	1255.64	1255640	3.89	3890															
1257.16	1257160	1258.27	1258270	1.11	1110															
1259.21	1259210	1261.62	1261620	2.41	2410															
1263.59	1263590	1264.39	1264390	0.8	800															
1264.39	1264390	1266.91	1266910	2.52	2520															
1266.91	1266910	1268.05	1268050	1.14	1140															
1268.05	1268050	1270.33	1270330	2.28	2280															
1270.33	1270330	1271.13	1271130	0.8	800															
1271.13	1271130	1272.82	1272820	1.69	1690															
1272.82	1272820	1273.72	1273720	0.9	900															
1273.72	1273720	1277.55	1277550	3.83	3830															
1288.03	1288030	1289.18	1289180	1.15	1150															
1289.18	1289180	1291.04	1291040	1.86	1860															
1291.04	1291040	1291.96	1291960	0.92	920															
1298.02	1298020	1299.44	1299440	1.42	1420															
1299.44	1299440	1300.24	1300240	0.8	800															
1300.24	1300240	1301.36	1301360	1.12	1120															
1301.36	1301360	1302.2	1302200	0.84	840															
1302.2	1302200	1304.48	1304480	2.28	2280															
1306.68	1306680	1307.48	1307480	0.8	800															
1307.48	1307480	1308.57	1308570	1.09	1090															
1309.61	1309610	1311.99	1311990	2.38	2380															
1311.99	1311990	1318.28	1318280	6.29	6290															
1321.43	1321430	1322.23	1322230	0.8	800															
1323.03	1323030	1324.0	1324000	0.97	970															
1326.76	1326760	1327.56	1327560	0.8	800															
1330.98	1330980	1335.9	1335900	4.92	4920															
1335.9	1335900	1336.7	1336700	0.8	800															
1338.66	1338660	1339.47	1339470	0.81	810															
1340.29	1340290	1342.13	1342130	1.84	1840															
1342.95	1342950	1344.07	1344070	1.12	1120															
1345.3	1345300	1346.1	1346100	0.8	800															
1346.1	1346100	1347.5	1347500	1.4	1400															
1348.68	1348680	1350.38	1350380	1.7	1700															
1350.38	1350380	1351.18	1351180	0.8	800															
1351.18	1351180	1352.18	1352180	1.0	1000															
1354.95	1354950	1356.08	1356080	1.13	1130															
1358.08	1358080	1359.43	1359430	1.35	1350															
1361.36	1361360	1362.51	1362510	1.15	1150															
1362.51	1362510	1363.51	1363510	1.0	1000															
1363.51	1363510	1364.31	1364310	0.8	800															
1367.44	1367440	1368.44	1368440	1.0	1000															
1369.5	1369500	1371.27	1371270	1.77	1770															
1374.42	1374420	1377.31	1377310	2.89	2890															
1381.93	1381930	1383.29	1383290	1.36	1360															
1385.57	1385570	1387.17	1387170	1.6	1600															
1387.97	1387970	1389.21	1389210	1.24	1240															
1389.21	1389210	1393.3	1393300	4.09	4090															
1393.3	1393300	1394.17	1394170	0.87	870															
1395.29	1395290	1396.11	1396110	0.82	820															
1396.91	1396910	1400.9	1400900	3.99	3990															
1400.9	1400900	1401.7	1401700	0.8	800															
1401.7	1401700	1407.35	1407350	5.65	5650															
1407.35	1407350	1409.82	1409820	2.47	2470															
1410.62	1410620	1411.43	1411430	0.81	810															
1413.16	1413160	1414.27	1414270	1.11	1110															
1414.27	1414270	1415.08	1415080	0.81	810															
1420.2	1420200	1421.0	1421000	0.8	800															
1426.85	1426850	1427.65	1427650	0.8	800															
1428.81	1428810	1430.75	1430750	1.94	1940															
1433.08	1433080	1434.0	1434000	0.92	920															
1434.8	1434800	1435.92	1435920	1.12	1120															
1437.37	1437370	1438.17	1438170	0.8	800															
1438.17	1438170	1439.99	1439990	1.82	1820															
1440.79	1440790	1442.7	1442700	1.91	1910															
1445.12	1445120	1446.43	1446430	1.31	1310															
1446.43	1446430	1448.1	1448100	1.67	1670															
1450.26	1450260	1451.13	1451130	0.87	870															
1454.85	1454850	1462.26	1462260	7.41	7410															
1464.33	1464330	1465.36	1465360	1.03	1030															
1466.05	1466050	1467.15	1467150	1.1	1100															
1468.83	1468830	1469.68	1469680	0.85	850															
1474.82	1474820	1476.29	1476290	1.47	1470															
1476.29	1476290	1477.19	1477190	0.9	900															
1485.64	1485640	1486.64	1486640	1.0	1000															
1494.27	1494270	1495.28	1495280	1.01	1010															
1496.29	1496290	1497.4	1497400	1.11	1110															
1498.58	1498580	1499.89	1499890	1.31	1310															
1513.49	1513490	1514.29	1514290	0.8	800															
1516.74	1516740	1517.54	1517540	0.8	800															
1527.45	1527450	1528.25	1528250	0.8	800															
1539.23	1539230	1540.11	1540110	0.88	880															
1552.54	1552540	1553.34	1553340	0.8	800															
1575.82	1575820	1580.1	1580100	4.28	4280															
1583.84	1583840	1584.84	1584840	1.0	1000															
1587.57	1587570	1588.85	1588850	1.28	1280															
1599.91	1599910	1600.91	1600910	1.0	1000															
1602.45	1602450	1603.45	1603450	1.0	1000															
1606.87	1606870	1607.73	1607730	0.86	860															
1608.92	1608920	1609.81	1609810	0.89	890															
1610.81	1610810	1612.06	1612060	1.25	1250															
1613.41	1613410	1614.44	1614440	1.03	1030															
1615.04	1615040	1615.85	1615850	0.81	810															
1620.43	1620430	1621.23	1621230	0.8	800															
1670.88	1670880	1672.16	1672160	1.28	1280															
1673.93	1673930	1674.73	1674730	0.8	800															
1674.73	1674730	1675.94	1675940	1.21	1210															
1681.39	1681390	1682.19	1682190	0.8	800															
1684.09	1684090	1684.89	1684890	0.8	800															
1691.86	1691860	1692.66	1692660	0.8	800															
1718.11	1718110	1718.96	1718960	0.85	850															
1746.69	1746690	1747.49	1747490	0.8	800															
1779.4	1779400	1780.22	1780220	0.82	820															
1798.41	1798410	1799.21	1799210	0.8	800															
1809.53	1809530	1810.33	1810330	0.8	800															
1815.09	1815090	1815.89	1815890	0.8	800															
1829.17	1829170	1830.81	1830810	1.64	1640															
1843.2	1843200	1845.16	1845160	1.96	1960															
1845.16	1845160	1846.53	1846530	1.37	1370															
1846.53	1846530	1848.69	1848690	2.16	2160															
1854.99	1854990	1856.6	1856600	1.61	1610															
1856.6	1856600	1858.67	1858670	2.07	2070															
1862.53	1862530	1863.33	1863330	0.8	800															
1868.33	1868330	1869.13	1869130	0.8	800															
1875.83	1875830	1876.92	1876920	1.09	1090															
1886.7	1886700	1887.76	1887760	1.06	1060															
1888.91	1888910	1890.93	1890930	2.02	2020															
1895.66	1895660	1896.48	1896480	0.82	820															
1897.28	1897280	1898.19	1898190	0.91	910															
1904.15	1904150	1905.14	1905140	0.99	990															
1906.3	1906300	1907.3	1907300	1.0	1000															
1907.3	1907300	1908.51	1908510	1.21	1210															
1923.7	1923700	1924.53	1924530	0.83	830															
1930.81	1930810	1931.87	1931870	1.06	1060															
1942.24	1942240	1943.71	1943710	1.47	1470															
1952.1	1952100	1953.35	1953350	1.25	1250															
1962.4	1962400	1963.2	1963200	0.8	800															
1963.2	1963200	1964.4	1964400	1.2	1200															
1966.23	1966230	1967.47	1967470	1.24	1240															
1975.21	1975210	1978.48	1978480	3.27	3270															
1979.82	1979820	1980.97	1980970	1.15	1150															
1981.97	1981970	1983.2	1983200	1.23	1230															
1990.07	1990070	1991.14	1991140	1.07	1070															
2007.5	2007500	2008.3	2008300	0.8	800															
2009.15	2009150	2009.95	2009950	0.8	800															
2032.74	2032740	2034.18	2034180	1.44	1440															
2042.39	2042390	2043.62	2043620	1.23	1230															
2044.61	2044610	2045.8	2045800	1.19	1190															
2051.16	2051160	2051.96	2051960	0.8	800															
2053.23	2053230	2054.83	2054830	1.6	1600															
2055.63	2055630	2056.43	2056430	0.8	800															
2058.24	2058240	2059.33	2059330	1.09	1090															
2060.28	2060280	2061.28	2061280	1.0	1000															
2064.05	2064050	2065.84	2065840	1.79	1790															
2066.89	2066890	2068.03	2068030	1.14	1140															
2069.3	2069300	2074.42	2074420	5.12	5120															
2078.67	2078670	2080.28	2080280	1.61	1610															
2084.11	2084110	2085.77	2085770	1.66	1660															
2086.57	2086570	2088.18	2088180	1.61	1610															
2092.24	2092240	2093.04	2093040	0.8	800															
2100.2	2100200	2102.53	2102530	2.33	2330															
2103.52	2103520	2104.33	2104330	0.81	810															
2111.14	2111140	2111.94	2111940	0.8	800															
2127.78	2127780	2128.88	2128880	1.1	1100															
2131.11	2131110	2131.91	2131910	0.8	800															
2134.17	2134170	2135.54	2135540	1.37	1370															
2144.06	2144060	2145.24	2145240	1.18	1180															
2147.34	2147340	2148.75	2148750	1.41	1410															
2168.75	2168750	2169.62	2169620	0.87	870															
2171.05	2171050	2172.96	2172960	1.91	1910															
2175.97	2175970	2176.8	2176800	0.83	830															
2199.19	2199190	2199.99	2199990	0.8	800															
2202.88	2202880	2203.68	2203680	0.8	800															
2213.43	2213430	2215.65	2215650	2.22	2220															
2216.65	2216650	2217.48	2217480	0.83	830															
2217.48	2217480	2220.73	2220730	3.25	3250															
2248.75	2248750	2249.55	2249550	0.8	800															
2257.29	2257290	2258.51	2258510	1.22	1220															
2258.51	2258510	2259.75	2259750	1.24	1240															
2259.75	2259750	2260.56	2260560	0.81	810															
2260.56	2260560	2264.76	2264760	4.2	4200															
2278.67	2278670	2279.49	2279490	0.82	820															
2293.68	2293680	2294.56	2294560	0.88	880															
2318.77	2318770	2322.77	2322770	4.0	4000															
2338.17	2338170	2338.97	2338970	0.8	800															
2340.81	2340810	2341.61	2341610	0.8	800															
2388.14	2388140	2389.33	2389330	1.19	1190															
2392.55	2392550	2393.94	2393940	1.39	1390															
2394.78	2394780	2395.78	2395780	1.0	1000															
2395.78	2395780	2396.81	2396810	1.03	1030															
2401.78	2401780	2403.6	2403600	1.82	1820															
2403.6	2403600	2405.34	2405340	1.74	1740															
2408.08	2408080	2409.12	2409120	1.04	1040															
2411.33	2411330	2412.14	2412140	0.81	810															
2413.05	2413050	2414.12	2414120	1.07	1070															
2414.12	2414120	2414.92	2414920	0.8	800															
2414.92	2414920	2416.01	2416010	1.09	1090															
2453.26	2453260	2454.41	2454410	1.15	1150															
2455.23	2455230	2456.18	2456180	0.95	950															
2465.09	2465090	2465.89	2465890	0.8	800															
2493.83	2493830	2494.66	2494660	0.83	830															
2512.0	2512000	2513.19	2513190	1.19	1190															
2585.24	2585240	2586.89	2586890	1.65	1650															
2586.89	2586890	2588.0	2588000	1.11	1110															
2588.0	2588000	2588.81	2588810	0.81	810															
2608.27	2608270	2609.07	2609070	0.8	800															
2614.08	2614080	2614.88	2614880	0.8	800															
2617.83	2617830	2618.63	2618630	0.8	800															
2623.45	2623450	2624.25	2624250	0.8	800															
2707.95	2707950	2708.75	2708750	0.8	800															
2710.81	2710810	2712.45	2712450	1.64	1640															
2777.11	2777110	2778.0	2778000	0.89	890															
2808.42	2808420	2809.22	2809220	0.8	800															
2819.61	2819610	2820.41	2820410	0.8	800															
2822.33	2822330	2823.13	2823130	0.8	800															
2824.8	2824800	2825.6	2825600	0.8	800															
2825.6	2825600	2826.6	2826600	1.0	1000															
2840.51	2840510	2841.51	2841510	1.0	1000															
2841.51	2841510	2842.34	2842340	0.83	830															
2885.12	2885120	2886.74	2886740	1.62	1620															
2897.56	2897560	2898.47	2898470	0.91	910															
2901.94	2901940	2902.74	2902740	0.8	800															
2936.16	2936160	2937.06	2937060	0.9	900															
2946.2	2946200	2947.09	2947090	0.89	890															
3021.66	3021660	3022.52	3022520	0.86	860															
3024.86	3024860	3025.67	3025670	0.81	810															
3027.3	3027300	3028.48	3028480	1.18	1180															
3029.38	3029380	3030.19	3030190	0.81	810															
3032.43	3032430	3033.63	3033630	1.2	1200															
3042.49	3042490	3043.42	3043420	0.93	930															
3057.72	3057720	3058.53	3058530	0.81	810															
3068.88	3068880	3070.8	3070800	1.92	1920															
3073.67	3073670	3074.49	3074490	0.82	820															
3076.09	3076090	3076.95	3076950	0.86	860															
3086.42	3086420	3087.72	3087720	1.3	1300															
3091.01	3091010	3091.81	3091810	0.8	800															
3094.06	3094060	3096.55	3096550	2.49	2490															
3099.27	3099270	3100.37	3100370	1.1	1100															
3101.37	3101370	3102.82	3102820	1.45	1450															
3124.29	3124290	3125.1	3125100	0.81	810															
3128.19	3128190	3130.55	3130550	2.36	2360															
3132.73	3132730	3133.59	3133590	0.86	860															
3133.59	3133590	3136.24	3136240	2.65	2650															
3138.94	3138940	3139.86	3139860	0.92	920															
3154.32	3154320	3155.18	3155180	0.86	860															
3157.19	3157190	3158.23	3158230	1.04	1040															
3162.32	3162320	3164.25	3164250	1.93	1930															
3167.23	3167230	3168.04	3168040	0.81	810															
3182.09	3182090	3183.09	3183090	1.0	1000															
3195.17	3195170	3196.17	3196170	1.0	1000															
3202.33	3202330	3203.13	3203130	0.8	800															
3207.93	3207930	3208.74	3208740	0.81	810															
3208.74	3208740	3209.89	3209890	1.15	1150															
3209.89	3209890	3210.96	3210960	1.07	1070															
3221.38	3221380	3222.38	3222380	1.0	1000															
3248.49	3248490	3249.75	3249750	1.26	1260															
3256.52	3256520	3257.35	3257350	0.83	830															
3259.86	3259860	3260.89	3260890	1.03	1030															
3268.9	3268900	3269.9	3269900	1.0	1000															
3271.53	3271530	3272.33	3272330	0.8	800															
3280.27	3280270	3281.17	3281170	0.9	900															
3281.97	3281970	3282.84	3282840	0.87	870															
3284.18	3284180	3285.4	3285400	1.22	1220															
3304.76	3304760	3305.56	3305560	0.8	800															
3310.47	3310470	3311.31	3311310	0.84	840															
3340.42	3340420	3341.32	3341320	0.9	900															
3400.47	3400470	3401.31	3401310	0.84	840															
3465.8	3465800	3466.6	3466600	0.8	800															
3488.0	3488000	3489.47	3489470	1.47	1470															
3500.76	3500760	3501.56	3501560	0.8	800															
3542.63	3542630	3543.43	3543430	0.8	800															
3544.25	3544250	3545.36	3545360	1.11	1110															
3548.99	3548990	3549.79	3549790	0.8	800															
3556.1	3556100	3557.26	3557260	1.16	1160															
3566.1	3566100	3566.9	3566900	0.8	800															
3567.71	3567710	3568.55	3568550	0.84	840															
3578.96	3578960	3580.16	3580160	1.2	1200															
3581.27	3581270	3582.66	3582660	1.39	1390															
3586.59	3586590	3588.3	3588300	1.71	1710															
3590.52	3590520	3591.58	3591580	1.06	1060															
3593.81	3593810	3594.61	3594610	0.8	800															
3599.92	3599920	3604.19	3604190	4.27	4270															
3608.23	3608230	3609.67	3609670	1.44	1440															
3609.67	3609670	3610.74	3610740	1.07	1070															
3613.39	3613390	3614.81	3614810	1.42	1420															
3620.02	3620020	3620.82	3620820	0.8	800															
3629.18	3629180	3629.99	3629990	0.81	810															
3656.13	3656130	3656.93	3656930	0.8	800															
3665.92	3665920	3667.02	3667020	1.1	1100															
3667.84	3667840	3669.01	3669010	1.17	1170															
3679.13	3679130	3680.16	3680160	1.03	1030															
3684.01	3684010	3685.41	3685410	1.4	1400															
3686.74	3686740	3690.08	3690080	3.34	3340															
3692.09	3692090	3692.89	3692890	0.8	800															
3717.62	3717620	3718.46	3718460	0.84	840															
3735.62	3735620	3736.42	3736420	0.8	800															
3758.92	3758920	3759.72	3759720	0.8	800															
3761.6	3761600	3762.77	3762770	1.17	1170															
3770.79	3770790	3772.03	3772030	1.24	1240															
3798.27	3798270	3799.5	3799500	1.23	1230															
3800.59	3800590	3802.16	3802160	1.57	1570															
3802.16	3802160	3804.83	3804830	2.67	2670															
3804.83	3804830	3806.41	3806410	1.58	1580															
3808.67	3808670	3809.47	3809470	0.8	800															
3812.35	3812350	3813.25	3813250	0.9	900															
3817.62	3817620	3819.26	3819260	1.64	1640															
3830.74	3830740	3832.79	3832790	2.05	2050															
3838.56	3838560	3839.81	3839810	1.25	1250															
3853.3	3853300	3854.1	3854100	0.8	800															
3869.08	3869080	3869.9	3869900	0.82	820															
3876.42	3876420	3877.25	3877250	0.83	830															
3881.46	3881460	3882.34	3882340	0.88	880															
3887.52	3887520	3888.48	3888480	0.96	960															
3918.24	3918240	3922.76	3922760	4.52	4520															
3928.01	3928010	3929.06	3929060	1.05	1050															
3945.7	3945700	3946.5	3946500	0.8	800															
3973.98	3973980	3974.81	3974810	0.83	830															
3981.37	3981370	3982.17	3982170	0.8	800															
4007.02	4007020	4007.82	4007820	0.8	800															
4015.66	4015660	4016.46	4016460	0.8	800															
4018.07	4018070	4019.05	4019050	0.98	980															
4020.15	4020150	4021.84	4021840	1.69	1690															
4029.42	4029420	4031.49	4031490	2.07	2070															
4033.83	4033830	4035.27	4035270	1.44	1440															
4042.95	4042950	4044.19	4044190	1.24	1240															
4044.19	4044190	4045.04	4045040	0.85	850															
4045.84	4045840	4046.66	4046660	0.82	820															
4046.66	4046660	4047.66	4047660	1.0	1000															
4047.66	4047660	4049.13	4049130	1.47	1470															
4053.01	4053010	4054.96	4054960	1.95	1950															
4055.76	4055760	4057.04	4057040	1.28	1280															
4058.41	4058410	4059.59	4059590	1.18	1180															
4060.41	4060410	4061.25	4061250	0.84	840															
4061.25	4061250	4063.28	4063280	2.03	2030															
4063.28	4063280	4064.18	4064180	0.9	900															
4064.18	4064180	4066.21	4066210	2.03	2030															
4066.21	4066210	4068.23	4068230	2.02	2020															
4068.23	4068230	4069.27	4069270	1.04	1040															
4069.27	4069270	4070.07	4070070	0.8	800															
4070.07	4070070	4071.68	4071680	1.61	1610															
4071.68	4071680	4072.59	4072590	0.91	910															
4073.19	4073190	4074.2	4074200	1.01	1010															
4075.02	4075020	4076.96	4076960	1.94	1940															
4077.79	4077790	4078.97	4078970	1.18	1180															
4078.97	4078970	4080.14	4080140	1.17	1170															
4080.14	4080140	4081.88	4081880	1.74	1740															
4081.88	4081880	4084.84	4084840	2.96	2960															
4084.84	4084840	4085.65	4085650	0.81	810															
4085.65	4085650	4086.68	4086680	1.03	1030															
4087.28	4087280	4088.33	4088330	1.05	1050															
4089.24	4089240	4090.04	4090040	0.8	800															
4090.04	4090040	4091.08	4091080	1.04	1040															
4091.08	4091080	4091.88	4091880	0.8	800															
4091.88	4091880	4092.88	4092880	1.0	1000															
4093.88	4093880	4095.43	4095430	1.55	1550															
4095.43	4095430	4096.23	4096230	0.8	800															
4096.23	4096230	4103.9	4103900	7.67	7670															
4103.9	4103900	4104.7	4104700	0.8	800															
4104.7	4104700	4108.59	4108590	3.89	3890															
4109.91	4109910	4110.99	4110990	1.08	1080															
4110.99	4110990	4111.99	4111990	1.0	1000															
4113.1	4113100	4114.96	4114960	1.86	1860															
4114.96	4114960	4115.95	4115950	0.99	990															
4120.1	4120100	4121.03	4121030	0.93	930															
4121.03	4121030	4125.35	4125350	4.32	4320															
4126.57	4126570	4127.68	4127680	1.11	1110															
4128.74	4128740	4129.68	4129680	0.94	940															
4129.68	4129680	4131.26	4131260	1.58	1580															
4132.21	4132210	4133.21	4133210	1.0	1000															
4133.86	4133860	4134.86	4134860	1.0	1000															
4134.86	4134860	4136.27	4136270	1.41	1410															
4145.33	4145330	4147.7	4147700	2.37	2370															
4147.7	4147700	4148.7	4148700	1.0	1000															
4149.31	4149310	4150.61	4150610	1.3	1300															
4163.18	4163180	4163.98	4163980	0.8	800															
4163.98	4163980	4164.98	4164980	1.0	1000															
4193.91	4193910	4194.77	4194770	0.86	860															
4194.77	4194770	4196.24	4196240	1.47	1470															
4198.62	4198620	4200.01	4200010	1.39	1390															
4202.44	4202440	4204.06	4204060	1.62	1620															
4204.67	4204670	4206.27	4206270	1.6	1600															
4208.55	4208550	4213.17	4213170	4.62	4620															
4214.17	4214170	4214.98	4214980	0.81	810															
4216.36	4216360	4217.29	4217290	0.93	930															
4217.29	4217290	4218.44	4218440	1.15	1150															
4218.44	4218440	4219.25	4219250	0.81	810															
4221.58	4221580	4222.38	4222380	0.8	800															
4222.38	4222380	4223.4	4223400	1.02	1020															
4223.4	4223400	4224.2	4224200	0.8	800															
4231.68	4231680	4232.78	4232780	1.1	1100															
4234.76	4234760	4235.6	4235600	0.84	840															
4237.38	4237380	4238.86	4238860	1.48	1480															
4244.32	4244320	4245.27	4245270	0.95	950															
4254.68	4254680	4255.48	4255480	0.8	800															
4258.69	4258690	4260.83	4260830	2.14	2140															
4260.83	4260830	4265.84	4265840	5.01	5010															
4265.84	4265840	4270.12	4270120	4.28	4280															
4275.83	4275830	4276.65	4276650	0.82	820															
4276.65	4276650	4279.01	4279010	2.36	2360															
4284.9	4284900	4286.4	4286400	1.5	1500															
4288.16	4288160	4290.44	4290440	2.28	2280															
4291.27	4291270	4293.44	4293440	2.17	2170															
4297.45	4297450	4303.92	4303920	6.47	6470															
4314.5	4314500	4315.32	4315320	0.82	820															
4320.04	4320040	4323.0	4323000	2.96	2960															
4334.98	4334980	4335.78	4335780	0.8	800															
4340.71	4340710	4341.51	4341510	0.8	800															
4342.11	4342110	4345.18	4345180	3.07	3070															
4345.18	4345180	4346.83	4346830	1.65	1650															
4347.63	4347630	4348.48	4348480	0.85	850															
4350.55	4350550	4351.67	4351670	1.12	1120															
4351.67	4351670	4353.25	4353250	1.58	1580															
4354.07	4354070	4356.4	4356400	2.33	2330															
4357.28	4357280	4358.22	4358220	0.94	940															
4358.82	4358820	4360.41	4360410	1.59	1590															
4361.4	4361400	4362.46	4362460	1.06	1060															
4371.62	4371620	4372.62	4372620	1.0	1000															
4374.46	4374460	4375.38	4375380	0.92	920															
4395.26	4395260	4396.33	4396330	1.07	1070															
4401.03	4401030	4401.83	4401830	0.8	800															
4406.24	4406240	4407.04	4407040	0.8	800															
4413.4	4413400	4415.0	4415000	1.6	1600															
4428.7	4428700	4430.24	4430240	1.54	1540															
4431.24	4431240	4432.35	4432350	1.11	1110															
4448.33	4448330	4449.84	4449840	1.51	1510															
4464.71	4464710	4468.81	4468810	4.1	4100															
4480.61	4480610	4483.58	4483580	2.97	2970															
4487.54	4487540	4488.79	4488790	1.25	1250															
4528.49	4528490	4530.95	4530950	2.46	2460															
4539.72	4539720	4540.52	4540520	0.8	800															
4572.78	4572780	4574.17	4574170	1.39	1390															
4579.69	4579690	4581.15	4581150	1.46	1460															
4581.15	4581150	4581.95	4581950	0.8	800															
4594.14	4594140	4595.59	4595590	1.45	1450															
4613.66	4613660	4614.51	4614510	0.85	850															
4614.51	4614510	4623.09	4623090	8.58	8580															
4623.09	4623090	4623.89	4623890	0.8	800															
4623.89	4623890	4629.58	4629580	5.69	5690															
4645.84	4645840	4646.95	4646950	1.11	1110															
4648.24	4648240	4649.48	4649480	1.24	1240															
4669.77	4669770	4670.77	4670770	1.0	1000															
4672.66	4672660	4673.46	4673460	0.8	800															
4680.84	4680840	4681.64	4681640	0.8	800															
4683.91	4683910	4684.91	4684910	1.0	1000															
4694.87	4694870	4695.83	4695830	0.96	960															
4697.87	4697870	4699.13	4699130	1.26	1260															
4702.75	4702750	4704.73	4704730	1.98	1980															
4705.77	4705770	4707.37	4707370	1.6	1600															
4713.93	4713930	4716.27	4716270	2.34	2340															
4716.27	4716270	4717.08	4717080	0.81	810															
4720.66	4720660	4721.46	4721460	0.8	800															
4721.46	4721460	4722.48	4722480	1.02	1020															
4722.48	4722480	4723.56	4723560	1.08	1080															
4724.85	4724850	4725.65	4725650	0.8	800															
4738.58	4738580	4739.38	4739380	0.8	800															
4739.38	4739380	4741.3	4741300	1.92	1920															
4741.3	4741300	4742.26	4742260	0.96	960															
4744.68	4744680	4746.8	4746800	2.12	2120															
4753.2	4753200	4754.04	4754040	0.84	840															
4755.21	4755210	4756.03	4756030	0.82	820															
4756.87	4756870	4757.67	4757670	0.8	800															
4759.47	4759470	4760.4	4760400	0.93	930															
4763.97	4763970	4764.89	4764890	0.92	920															
4766.84	4766840	4767.64	4767640	0.8	800															
4768.82	4768820	4770.01	4770010	1.19	1190															
4783.06	4783060	4784.4	4784400	1.34	1340															
4797.63	4797630	4798.43	4798430	0.8	800															
4906.15	4906150	4907.04	4907040	0.89	890															
4910.26	4910260	4911.29	4911290	1.03	1030															
4913.75	4913750	4916.8	4916800	3.05	3050															
4925.58	4925580	4926.61	4926610	1.03	1030															
4926.61	4926610	4927.41	4927410	0.8	800															
4928.32	4928320	4929.29	4929290	0.97	970															
4936.6	4936600	4937.4	4937400	0.8	800															
4946.23	4946230	4947.42	4947420	1.19	1190															
4965.92	4965920	4966.72	4966720	0.8	800															
4997.22	4997220	4998.02	4998020	0.8	800															
4998.82	4998820	4999.68	4999680	0.86	860															
5001.94	5001940	5002.74	5002740	0.8	800															
5004.37	5004370	5005.17	5005170	0.8	800															
5008.2	5008200	5009.01	5009010	0.81	810															
5010.85	5010850	5011.66	5011660	0.81	810															
5024.23	5024230	5025.44	5025440	1.21	1210															
5025.44	5025440	5026.93	5026930	1.49	1490															
5032.35	5032350	5033.25	5033250	0.9	900															
5034.08	5034080	5035.08	5035080	1.0	1000															
5035.08	5035080	5035.97	5035970	0.89	890															
5040.98	5040980	5041.85	5041850	0.87	870															
5048.2	5048200	5049.24	5049240	1.04	1040															
5050.04	5050040	5051.51	5051510	1.47	1470															
5058.91	5058910	5059.73	5059730	0.82	820															
5062.76	5062760	5063.87	5063870	1.11	1110															
5065.37	5065370	5066.8	5066800	1.43	1430															
5072.11	5072110	5073.08	5073080	0.97	970															
5076.04	5076040	5077.04	5077040	1.0	1000															
5082.55	5082550	5083.35	5083350	0.8	800															
5085.37	5085370	5086.65	5086650	1.28	1280															
5088.93	5088930	5090.03	5090030	1.1	1100															
5092.68	5092680	5094.04	5094040	1.36	1360															
5101.66	5101660	5102.46	5102460	0.8	800															
5102.46	5102460	5103.46	5103460	1.0	1000															
5105.5	5105500	5106.3	5106300	0.8	800															
5112.09	5112090	5112.95	5112950	0.86	860															
5114.56	5114560	5115.44	5115440	0.88	880															
5117.34	5117340	5118.23	5118230	0.89	890															
5119.06	5119060	5121.3	5121300	2.24	2240															
5123.31	5123310	5124.11	5124110	0.8	800															
5126.1	5126100	5127.03	5127030	0.93	930															
5129.0	5129000	5130.13	5130130	1.13	1130															
5131.14	5131140	5132.41	5132410	1.27	1270															
5135.74	5135740	5136.54	5136540	0.8	800															
5147.42	5147420	5148.42	5148420	1.0	1000															
5183.72	5183720	5184.61	5184610	0.89	890															
5197.83	5197830	5198.63	5198630	0.8	800															
5201.98	5201980	5202.96	5202960	0.98	980															
5205.96	5205960	5207.82	5207820	1.86	1860															
5210.07	5210070	5211.98	5211980	1.91	1910															
5741.46	5741460	5743.49	5743490	2.03	2030															
5747.97	5747970	5749.27	5749270	1.3	1300															
5753.67	5753670	5754.47	5754470	0.8	800															
5755.73	5755730	5756.6	5756600	0.87	870															
5758.37	5758370	5759.67	5759670	1.3	1300															
5759.67	5759670	5760.96	5760960	1.29	1290															
5761.89	5761890	5763.33	5763330	1.44	1440															
5764.45	5764450	5765.58	5765580	1.13	1130															
5766.41	5766410	5772.04	5772040	5.63	5630															
5775.02	5775020	5775.92	5775920	0.9	900															
5776.92	5776920	5777.93	5777930	1.01	1010															
5778.93	5778930	5780.0	5780000	1.07	1070															
5780.82	5780820	5781.83	5781830	1.01	1010															
5781.83	5781830	5782.79	5782790	0.96	960															
5782.79	5782790	5785.93	5785930	3.14	3140															
5785.93	5785930	5787.04	5787040	1.11	1110															
5787.04	5787040	5788.42	5788420	1.38	1380															
5788.42	5788420	5790.0	5790000	1.58	1580															
5794.83	5794830	5796.29	5796290	1.46	1460															
