Notes/ other		00:15:41.526	941.526	00:15:42.011	942.011	00:00:00.485	0.485	active alert
Notes/ other		00:15:42.011	942.011	00:15:42.501	942.501	00:00:00.490	0.49	active alert
Notes/ other		00:15:42.516	942.516	00:15:43.001	943.001	00:00:00.485	0.485	active alert
Notes/ other		00:15:43.001	943.001	00:15:43.501	943.501	00:00:00.500	0.5	active alert
Notes/ other		00:15:43.511	943.511	00:15:44.001	944.001	00:00:00.490	0.49	active alert
Notes/ other		00:15:44.016	944.016	00:15:44.506	944.506	00:00:00.490	0.49	active alert
Notes/ other		00:15:44.521	944.521	00:15:45.011	945.011	00:00:00.490	0.49	active alert
Notes/ other		00:15:45.017	945.017	00:15:45.517	945.517	00:00:00.500	0.5	active alert
Notes/ other		00:15:45.517	945.517	00:15:46.007	946.007	00:00:00.490	0.49	active alert
Notes/ other		00:15:46.022	946.022	00:15:46.502	946.502	00:00:00.480	0.48	active alert
Notes/ other		00:15:46.502	946.502	00:15:46.992	946.992	00:00:00.490	0.49	active alert
Notes/ other		00:15:46.992	946.992	00:15:47.502	947.502	00:00:00.510	0.51	active alert
Notes/ other		00:15:47.512	947.512	00:15:48.002	948.002	00:00:00.490	0.49	active alert
Notes/ other		00:15:48.007	948.007	00:15:48.517	948.517	00:00:00.510	0.51	active alert
Notes/ other		00:15:48.522	948.522	00:15:49.002	949.002	00:00:00.480	0.48	active alert
Notes/ other		00:15:49.002	949.002	00:15:49.502	949.502	00:00:00.500	0.5	active alert
Notes/ other		00:15:49.502	949.502	00:15:50.012	950.012	00:00:00.510	0.51	active alert
Notes/ other		00:15:50.027	950.027	00:15:50.512	950.512	00:00:00.485	0.485	active alert
Notes/ other		00:15:50.512	950.512	00:15:50.982	950.982	00:00:00.470	0.47	active alert
Notes/ other		00:15:50.982	950.982	00:15:51.482	951.482	00:00:00.500	0.5	active alert
Notes/ other		00:15:51.507	951.507	00:15:52.007	952.007	00:00:00.500	0.5	active alert
Notes/ other		00:15:52.007	952.007	00:15:52.517	952.517	00:00:00.510	0.51	active alert
Notes/ other		00:15:52.522	952.522	00:15:53.002	953.002	00:00:00.480	0.48	active alert
Notes/ other		00:15:53.002	953.002	00:15:53.512	953.512	00:00:00.510	0.51	active alert
Notes/ other		00:15:53.527	953.527	00:15:54.002	954.002	00:00:00.475	0.475	active alert
Notes/ other		00:15:54.002	954.002	00:15:54.507	954.507	00:00:00.505	0.505	active alert
Notes/ other		00:15:54.507	954.507	00:15:54.997	954.997	00:00:00.490	0.49	active alert
Notes/ other		00:15:54.997	954.997	00:15:55.481	955.481	00:00:00.484	0.484	active alert
Notes/ other		00:15:55.481	955.481	00:15:56.011	956.011	00:00:00.530	0.53	active alert
Notes/ other		00:15:56.016	956.016	00:15:56.516	956.516	00:00:00.500	0.5	active alert
Notes/ other		00:15:56.526	956.526	00:15:57.006	957.006	00:00:00.480	0.48	active alert
Notes/ other		00:15:57.011	957.011	00:15:57.511	957.511	00:00:00.500	0.5	active alert
Notes/ other		00:15:57.527	957.527	00:15:58.002	958.002	00:00:00.475	0.475	active alert
Notes/ other		00:15:58.002	958.002	00:15:58.502	958.502	00:00:00.500	0.5	active alert
Notes/ other		00:15:58.512	958.512	00:15:59.002	959.002	00:00:00.490	0.49	active alert
Notes/ other		00:15:59.002	959.002	00:15:59.492	959.492	00:00:00.490	0.49	active alert
Notes/ other		00:15:59.497	959.497	00:16:00.017	960.017	00:00:00.520	0.52	active alert
Notes/ other		00:16:00.027	960.027	00:16:00.527	960.527	00:00:00.500	0.5	active alert
Notes/ other		00:16:00.532	960.532	00:16:01.002	961.002	00:00:00.470	0.47	active alert
Notes/ other		00:16:01.007	961.007	00:16:01.517	961.517	00:00:00.510	0.51	active alert
Notes/ other		00:16:01.522	961.522	00:16:02.002	962.002	00:00:00.480	0.48	active alert
Notes/ other		00:16:02.012	962.012	00:16:02.522	962.522	00:00:00.510	0.51	active alert
Notes/ other		00:16:02.527	962.527	00:16:03.007	963.007	00:00:00.480	0.48	active alert
Notes/ other		00:16:03.007	963.007	00:16:03.507	963.507	00:00:00.500	0.5	active alert
Notes/ other		00:16:03.517	963.517	00:16:03.992	963.992	00:00:00.475	0.475	active alert
Notes/ other		00:16:03.992	963.992	00:16:04.502	964.502	00:00:00.510	0.51	active alert
Notes/ other		00:16:04.517	964.517	00:16:04.992	964.992	00:00:00.475	0.475	active alert
Notes/ other		00:16:04.992	964.992	00:16:05.492	965.492	00:00:00.500	0.5	active alert
Notes/ other		00:16:05.512	965.512	00:16:05.992	965.992	00:00:00.480	0.48	active alert
Notes/ other		00:16:06.002	966.002	00:16:06.492	966.492	00:00:00.490	0.49	active alert
