Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
25178.47	25178470	25178.79	25178790	0.32	320															
25178.79	25178790	25180.13	25180130	1.34	1340								&=vocalization 							
25180.13	25180130	25180.34	25180340	0.21	210															
25209.39	25209390	25211.24	25211240	1.85	1850								&=vocalization 							
25213.18	25213180	25214.49	25214490	1.31	1310								&=vocalization 							
25214.49	25214490	25214.8	25214800	0.31	310															
25247.59	25247590	25248.0	25248000	0.41	410								&=crying 							
25248.0	25248000	25248.19	25248190	0.19	190															
25255.94	25255940	25256.98	25256980	1.04	1040								&=crying 							
25256.98	25256980	25257.11	25257110	0.13	130															
25257.11	25257110	25259.25	25259250	2.14	2140								&=crying 							
25259.25	25259250	25259.46	25259460	0.21	210															
25259.46	25259460	25261.9	25261900	2.44	2440								&=crying 							
25261.9	25261900	25261.97	25261970	0.07	70															
25263.27	25263270	25269.94	25269940	6.67	6670								&=crying 							
25269.94	25269940	25270.02	25270020	0.08	80															
25272.2	25272200	25272.28	25272280	0.08	80															
25272.28	25272280	25282.31	25282310	10.03	10030								&=crying 							
25283.47	25283470	25299.47	25299470	16.0	16000								&=crying 							
25299.47	25299470	25299.87	25299870	0.4	400															
25299.87	25299870	25303.2	25303200	3.33	3330								&=crying 							
25304.19	25304190	25312.46	25312460	8.27	8270								&=crying 							
25312.46	25312460	25312.69	25312690	0.23	230															
25312.69	25312690	25315.99	25315990	3.3	3300								&=crying 							
25316.87	25316870	25318.75	25318750	1.88	1880								&=crying 							
25318.75	25318750	25318.96	25318960	0.21	210															
25318.96	25318960	25336.78	25336780	17.82	17820								&=crying 							
25336.78	25336780	25337.03	25337030	0.25	250															
25337.03	25337030	25356.63	25356630	19.6	19600								&=crying 							
25356.63	25356630	25356.86	25356860	0.23	230															
25356.86	25356860	25358.16	25358160	1.3	1300								&=crying 							
25358.16	25358160	25358.37	25358370	0.21	210															
25358.37	25358370	25362.72	25362720	4.35	4350								&=crying 							
25362.72	25362720	25363.33	25363330	0.61	610															
25363.33	25363330	25376.83	25376830	13.5	13500								&=crying 							
25376.83	25376830	25377.05	25377050	0.22	220															
25377.05	25377050	25381.2	25381200	4.15	4150								&=crying 							
25382.05	25382050	25382.71	25382710	0.66	660								&=crying 							
25382.71	25382710	25382.92	25382920	0.21	210															
25382.92	25382920	25393.6	25393600	10.68	10680								&=crying 							
25397.92	25397920	25398.15	25398150	0.23	230															
25398.15	25398150	25399.64	25399640	1.49	1490								&=vocalization 							
25400.44	25400440	25403.24	25403240	2.8	2800								&=crying 							
25405.45	25405450	25406.18	25406180	0.73	730								&=vocalization 							
25407.86	25407860	25408.79	25408790	0.93	930								&=vocalization 							
25411.98	25411980	25414.22	25414220	2.24	2240								&=crying 							
25415.05	25415050	25419.91	25419910	4.86	4860								&=crying 							
25420.71	25420710	25421.54	25421540	0.83	830								&=vocalization 							
25446.86	25446860	25447.67	25447670	0.81	810								&=vocalization 							
25447.67	25447670	25448.03	25448030	0.36	360															
25448.03	25448030	25448.59	25448590	0.56	560								&=vocalization 							
25448.59	25448590	25448.81	25448810	0.22	220								&=crying 							
25448.81	25448810	25449.21	25449210	0.4	400															
25454.99	25454990	25455.47	25455470	0.48	480															
25455.47	25455470	25456.03	25456030	0.56	560								&=crying 							
25456.83	25456830	25458.12	25458120	1.29	1290								&=crying 							
25459.2	25459200	25459.83	25459830	0.63	630															
25459.83	25459830	25460.16	25460160	0.33	330								&=crying 							
25472.64	25472640	25473.33	25473330	0.69	690															
25473.33	25473330	25473.48	25473480	0.15	150								&=crying 							
25476.62	25476620	25477.11	25477110	0.49	490															
25477.11	25477110	25477.51	25477510	0.4	400								&=vocalization 							
25478.51	25478510	25478.76	25478760	0.25	250								&=vocalization 							
25478.76	25478760	25479.11	25479110	0.35	350															
25559.6	25559600	25560.09	25560090	0.49	490															
25560.09	25560090	25560.28	25560280	0.19	190								&=crying 							
25566.94	25566940	25567.18	25567180	0.24	240															
25567.18	25567180	25567.64	25567640	0.46	460								&=vfx 							
25581.11	25581110	25581.76	25581760	0.65	650								&=vfx 							
25584.14	25584140	25584.68	25584680	0.54	540								&=crying 							
25584.68	25584680	25585.02	25585020	0.34	340															
25585.02	25585020	25586.9	25586900	1.88	1880								&=crying 							
25586.9	25586900	25587.98	25587980	1.08	1080								&=crying 							
25589.0	25589000	25590.01	25590010	1.01	1010								&=crying 							
25590.61	25590610	25590.8	25590800	0.19	190															
25590.8	25590800	25591.61	25591610	0.81	810								&=vocalization 							
25612.06	25612060	25612.14	25612140	0.08	80															
25612.14	25612140	25613.33	25613330	1.19	1190								&=vocalization 							
25614.13	25614130	25615.18	25615180	1.05	1050								&=crying 							
25616.09	25616090	25616.88	25616880	0.79	790								&=crying 							
25617.7	25617700	25618.15	25618150	0.45	450								&=vocalization 							
25618.15	25618150	25618.3	25618300	0.15	150															
25620.44	25620440	25621.39	25621390	0.95	950								&=vocalization 							
25623.26	25623260	25624.47	25624470	1.21	1210								&=vocalization 							
25649.77	25649770	25652.86	25652860	3.09	3090								&=crying 							
25749.86	25749860	25750.54	25750540	0.68	680								&=vfx 							
25782.93	25782930	25783.22	25783220	0.29	290								&=vocalization 							
25783.22	25783220	25783.53	25783530	0.31	310															
25786.1	25786100	25786.28	25786280	0.18	180								&=vocalization 							
25786.28	25786280	25786.61	25786610	0.33	330															
25786.61	25786610	25786.78	25786780	0.17	170								&=vocalization 							
25786.78	25786780	25786.88	25786880	0.1	100															
25798.41	25798410	25799.78	25799780	1.37	1370								&=crying 							
25802.08	25802080	25803.09	25803090	1.01	1010								&=crying 							
25803.89	25803890	25804.58	25804580	0.69	690								&=crying 							
25805.38	25805380	25806.32	25806320	0.94	940								&=crying 							
25906.77	25906770	25906.9	25906900	0.13	130															
25906.9	25906900	25907.37	25907370	0.47	470								&=vocalization 							
25922.42	25922420	25922.55	25922550	0.13	130															
25922.55	25922550	25922.66	25922660	0.11	110								&=crying 							
25922.66	25922660	25923.02	25923020	0.36	360															
25926.81	25926810	25927.08	25927080	0.27	270								&=crying 							
25927.08	25927080	25927.41	25927410	0.33	330								&=vfx 							
25932.34	25932340	25932.67	25932670	0.33	330								&=vocalization 							
25932.67	25932670	25933.09	25933090	0.42	420															
25934.88	25934880	25934.98	25934980	0.1	100								&=vocalization 							
25934.98	25934980	25935.3	25935300	0.32	320															
25935.3	25935300	25935.59	25935590	0.29	290								&=vocalization 							
25940.62	25940620	25941.38	25941380	0.76	760								&=vocalization 							
25943.18	25943180	25943.68	25943680	0.5	500								&=vocalization 							
25943.68	25943680	25943.8	25943800	0.12	120															
26027.37	26027370	26027.66	26027660	0.29	290															
26027.66	26027660	26027.77	26027770	0.11	110								&=vocalization 							
26027.77	26027770	26028.13	26028130	0.36	360															
26028.13	26028130	26028.37	26028370	0.24	240								&=vocalization 							
26049.38	26049380	26049.96	26049960	0.58	580															
26049.96	26049960	26050.06	26050060	0.1	100								&=crying 							
26064.6	26064600	26065.01	26065010	0.41	410								&=vocalization 							
26065.01	26065010	26065.41	26065410	0.4	400															
26065.41	26065410	26065.63	26065630	0.22	220								&=vocalization 							
26065.63	26065630	26065.71	26065710	0.08	80															
26067.78	26067780	26067.97	26067970	0.19	190															
26067.97	26067970	26068.62	26068620	0.65	650								&=vocalization 							
26075.92	26075920	26080.43	26080430	4.51	4510								&=crying 							
26082.6	26082600	26084.86	26084860	2.26	2260								&=crying 							
26086.14	26086140	26087.57	26087570	1.43	1430								&=vocalization 							
26088.37	26088370	26089.42	26089420	1.05	1050								&=vocalization 							
26100.5	26100500	26100.61	26100610	0.11	110								&=vocalization 							
26100.61	26100610	26100.96	26100960	0.35	350															
26100.96	26100960	26101.78	26101780	0.82	820								&=vocalization 							
26102.58	26102580	26103.38	26103380	0.8	800								&=vocalization 							
26103.38	26103380	26103.69	26103690	0.31	310															
26103.69	26103690	26104.52	26104520	0.83	830								&=vocalization 							
26104.52	26104520	26105.07	26105070	0.55	550															
26105.07	26105070	26106.0	26106000	0.93	930								&=crying 							
26106.0	26106000	26106.62	26106620	0.62	620								&=crying 							
26107.59	26107590	26108.75	26108750	1.16	1160								&=crying 							
26111.03	26111030	26112.23	26112230	1.2	1200								&=vocalization 							
26112.23	26112230	26112.73	26112730	0.5	500															
26112.73	26112730	26114.81	26114810	2.08	2080								&=vocalization 							
26115.61	26115610	26116.62	26116620	1.01	1010								&=vocalization 							
26144.52	26144520	26144.76	26144760	0.24	240								&=crying 							
26144.76	26144760	26145.23	26145230	0.47	470								&=vfx 							
26150.5	26150500	26151.8	26151800	1.3	1300								&=crying 							
26166.08	26166080	26166.84	26166840	0.76	760								&=vocalization 							
26177.72	26177720	26177.9	26177900	0.18	180								&=vocalization 							
26177.9	26177900	26178.34	26178340	0.44	440															
26179.16	26179160	26182.91	26182910	3.75	3750								&=vocalization 							
26182.91	26182910	26183.33	26183330	0.42	420															
26183.33	26183330	26184.09	26184090	0.76	760								&=vocalization 							
26185.12	26185120	26185.72	26185720	0.6	600								&=vocalization 							
26266.79	26266790	26266.94	26266940	0.15	150															
26266.94	26266940	26267.19	26267190	0.25	250								&=crying 							
26267.19	26267190	26267.39	26267390	0.2	200															
26287.74	26287740	26288.4	26288400	0.66	660								&=vocalization 							
26289.68	26289680	26289.79	26289790	0.11	110															
26289.79	26289790	26290.51	26290510	0.72	720								&=vocalization 							
26291.34	26291340	26291.71	26291710	0.37	370								&=crying 							
26291.71	26291710	26291.94	26291940	0.23	230															
26327.8	26327800	26327.95	26327950	0.15	150															
26327.95	26327950	26329.23	26329230	1.28	1280								&=vocalization 							
26331.25	26331250	26331.33	26331330	0.08	80															
26331.33	26331330	26335.6	26335600	4.27	4270								&=vocalization 							
26335.6	26335600	26335.9	26335900	0.3	300															
26335.9	26335900	26337.1	26337100	1.2	1200								&=vocalization 							
26337.1	26337100	26337.33	26337330	0.23	230															
26337.33	26337330	26338.11	26338110	0.78	780								&=vocalization 							
26338.11	26338110	26338.67	26338670	0.56	560								&=vocalization 							
26338.67	26338670	26339.01	26339010	0.34	340															
26339.01	26339010	26339.24	26339240	0.23	230								&=vocalization 							
26340.12	26340120	26348.26	26348260	8.14	8140								&=crying 							
26349.11	26349110	26356.83	26356830	7.72	7720								&=crying 							
26357.7	26357700	26358.68	26358680	0.98	980								&=crying 							
26359.76	26359760	26360.4	26360400	0.64	640								&=vocalization 							
26363.88	26363880	26365.22	26365220	1.34	1340								&=vocalization 							
26365.22	26365220	26365.39	26365390	0.17	170															
26365.39	26365390	26369.0	26369000	3.61	3610								&=crying 							
26369.0	26369000	26369.18	26369180	0.18	180															
26369.18	26369180	26369.56	26369560	0.38	380															
26369.56	26369560	26369.93	26369930	0.37	370								&=crying 							
26369.93	26369930	26370.01	26370010	0.08	80															
26370.81	26370810	26372.99	26372990	2.18	2180								&=crying 							
26377.57	26377570	26379.05	26379050	1.48	1480								&=crying 							
26380.3	26380300	26386.92	26386920	6.62	6620								&=crying 							
26389.72	26389720	26391.05	26391050	1.33	1330								&=crying 							
26401.63	26401630	26401.93	26401930	0.3	300															
26401.93	26401930	26402.23	26402230	0.3	300								&=vfx 							
26509.69	26509690	26509.77	26509770	0.08	80															
26509.77	26509770	26509.96	26509960	0.19	190								&=vocalization 							
26509.96	26509960	26510.29	26510290	0.33	330															
26525.92	26525920	26526.27	26526270	0.35	350															
26526.27	26526270	26526.36	26526360	0.09	90								&=vocalization 							
26526.36	26526360	26526.52	26526520	0.16	160															
26574.25	26574250	26574.48	26574480	0.23	230								&=vocalization 							
26574.48	26574480	26574.85	26574850	0.37	370															
26582.05	26582050	26582.28	26582280	0.23	230															
26582.28	26582280	26582.65	26582650	0.37	370								&=crying 							
26584.04	26584040	26584.8	26584800	0.76	760								&=crying 							
26608.75	26608750	26610.01	26610010	1.26	1260								&=vocalization 							
26612.87	26612870	26613.05	26613050	0.18	180															
26613.05	26613050	26615.14	26615140	2.09	2090								&=crying 							
26616.5	26616500	26617.36	26617360	0.86	860								&=crying 							
26617.36	26617360	26617.57	26617570	0.21	210								&=vfx 							
26627.53	26627530	26628.01	26628010	0.48	480															
26628.01	26628010	26628.16	26628160	0.15	150								&=vocalization 							
26628.16	26628160	26628.57	26628570	0.41	410															
26628.57	26628570	26628.76	26628760	0.19	190								&=vocalization 							
26628.76	26628760	26628.83	26628830	0.07	70															
26632.02	26632020	26632.31	26632310	0.29	290								&=vocalization 							
26632.31	26632310	26633.55	26633550	1.24	1240															
26633.55	26633550	26633.73	26633730	0.18	180								&=vocalization 							
26638.23	26638230	26638.32	26638320	0.09	90															
26638.32	26638320	26638.41	26638410	0.09	90								&=vocalization 							
26638.41	26638410	26638.92	26638920	0.51	510															
26655.16	26655160	26655.35	26655350	0.19	190								&=vocalization 							
26655.35	26655350	26655.76	26655760	0.41	410															
26686.0	26686000	26687.15	26687150	1.15	1150								&=vocalization 							
26693.3	26693300	26693.6	26693600	0.3	300															
26693.6	26693600	26693.8	26693800	0.2	200								&=vocalization 							
26693.8	26693800	26693.9	26693900	0.1	100															
26719.8	26719800	26720.66	26720660	0.86	860															
26720.66	26720660	26720.99	26720990	0.33	330								&=vocalization 							
26720.99	26720990	26721.59	26721590	0.6	600								&=vocalization 							
26757.14	26757140	26757.87	26757870	0.73	730								&=vocalization 							
26757.87	26757870	26758.87	26758870	1.0	1000								&=vocalization 							
26758.87	26758870	26759.95	26759950	1.08	1080								&=vocalization 							
26759.95	26759950	26760.03	26760030	0.08	80															
26785.56	26785560	26785.98	26785980	0.42	420															
26785.98	26785980	26786.16	26786160	0.18	180								&=vfx 							
26818.69	26818690	26818.91	26818910	0.22	220															
26818.91	26818910	26819.31	26819310	0.4	400								&=vocalization 							
26820.34	26820340	26820.72	26820720	0.38	380								&=vocalization 							
26820.72	26820720	26820.96	26820960	0.24	240															
26835.13	26835130	26835.95	26835950	0.82	820								&=vocalization 							
26835.95	26835950	26839.13	26839130	3.18	3180								&=crying 							
26839.13	26839130	26839.24	26839240	0.11	110															
26853.09	26853090	26853.69	26853690	0.6	600								&=vocalization 							
26853.69	26853690	26853.8	26853800	0.11	110															
26853.8	26853800	26854.72	26854720	0.92	920								&=vocalization 							
26854.72	26854720	26856.16	26856160	1.44	1440								&=vocalization 							
26860.16	26860160	26862.17	26862170	2.01	2010								&=vocalization 							
26864.0	26864000	26864.67	26864670	0.67	670								&=vocalization 							
26868.58	26868580	26869.29	26869290	0.71	710								&=vocalization 							
26871.44	26871440	26872.65	26872650	1.21	1210								&=vocalization 							
26883.26	26883260	26883.38	26883380	0.12	120															
26883.38	26883380	26883.77	26883770	0.39	390								&=vocalization 							
26883.77	26883770	26883.86	26883860	0.09	90															
26895.94	26895940	26896.8	26896800	0.86	860								&=vocalization 							
26901.67	26901670	26901.77	26901770	0.1	100															
26901.77	26901770	26902.31	26902310	0.54	540								&=vocalization 							
26915.14	26915140	26915.74	26915740	0.6	600															
26920.07	26920070	26920.32	26920320	0.25	250															
26920.32	26920320	26920.4	26920400	0.08	80								&=crying 							
26920.4	26920400	26920.7	26920700	0.3	300															
26927.33	26927330	26927.94	26927940	0.61	610															
26939.91	26939910	26940.41	26940410	0.5	500															
26940.41	26940410	26940.75	26940750	0.34	340								&=vocalization 							
26940.75	26940750	26940.91	26940910	0.16	160															
26988.22	26988220	26990.12	26990120	1.9	1900								&=crying 							
26990.12	26990120	26990.28	26990280	0.16	160															
26996.13	26996130	26996.39	26996390	0.26	260															
26996.39	26996390	26997.81	26997810	1.42	1420								&=crying 							
27021.19	27021190	27022.54	27022540	1.35	1350								&=vocalization 							
27053.94	27053940	27055.62	27055620	1.68	1680								&=crying 							
27056.74	27056740	27057.34	27057340	0.6	600								&=vocalization 							
27142.37	27142370	27143.29	27143290	0.92	920								&=crying 							
27143.29	27143290	27143.37	27143370	0.08	80															
27144.9	27144900	27145.26	27145260	0.36	360															
27145.26	27145260	27145.5	27145500	0.24	240								&=vocalization 							
27188.49	27188490	27189.42	27189420	0.93	930								&=vocalization 							
27203.34	27203340	27204.05	27204050	0.71	710								&=vocalization 							
27206.42	27206420	27206.95	27206950	0.53	530								&=vocalization 							
27206.95	27206950	27207.02	27207020	0.07	70															
27210.47	27210470	27210.99	27210990	0.52	520								&=crying 							
27210.99	27210990	27211.27	27211270	0.28	280															
27223.37	27223370	27223.65	27223650	0.28	280								&=vocalization 							
27223.65	27223650	27224.37	27224370	0.72	720															
27296.87	27296870	27297.49	27297490	0.62	620								&=vocalization 							
27305.94	27305940	27306.04	27306040	0.1	100															
27306.04	27306040	27306.54	27306540	0.5	500								&=vocalization 							
27308.25	27308250	27308.82	27308820	0.57	570															
27308.82	27308820	27309.45	27309450	0.63	630								&=vocalization 							
27310.45	27310450	27310.91	27310910	0.46	460															
27310.91	27310910	27311.1	27311100	0.19	190								&=vocalization 							
27354.34	27354340	27354.58	27354580	0.24	240															
27354.58	27354580	27354.94	27354940	0.36	360								&=vocalization 							
27401.48	27401480	27403.36	27403360	1.88	1880								&=crying 							
27403.36	27403360	27403.55	27403550	0.19	190															
27403.55	27403550	27403.66	27403660	0.11	110															
27403.66	27403660	27404.58	27404580	0.92	920								&=crying 							
27404.58	27404580	27407.59	27407590	3.01	3010								&=vocalization 							
27411.38	27411380	27411.59	27411590	0.21	210															
27411.59	27411590	27411.99	27411990	0.4	400								&=vocalization 							
27419.46	27419460	27423.18	27423180	3.72	3720								&=crying 							
27423.18	27423180	27424.36	27424360	1.18	1180								&=crying 							
27424.36	27424360	27425.35	27425350	0.99	990								&=crying 							
27426.61	27426610	27427.38	27427380	0.77	770								&=crying 							
27427.38	27427380	27428.45	27428450	1.07	1070								&=crying 							
27429.51	27429510	27432.16	27432160	2.65	2650								&=vocalization 							
27433.2	27433200	27433.87	27433870	0.67	670								&=crying 							
27434.8	27434800	27435.74	27435740	0.94	940								&=crying 							
27435.74	27435740	27436.04	27436040	0.3	300															
27436.04	27436040	27438.02	27438020	1.98	1980								&=crying 							
27439.1	27439100	27439.64	27439640	0.54	540								&=crying 							
27439.64	27439640	27439.73	27439730	0.09	90								&=vfx 							
27442.83	27442830	27443.93	27443930	1.1	1100								&=crying 							
27443.93	27443930	27444.02	27444020	0.09	90															
27444.02	27444020	27444.34	27444340	0.32	320															
27444.34	27444340	27444.69	27444690	0.35	350								&=crying 							
27445.92	27445920	27446.34	27446340	0.42	420								&=vocalization 							
27446.34	27446340	27446.52	27446520	0.18	180															
27446.52	27446520	27446.72	27446720	0.2	200															
27446.72	27446720	27447.52	27447520	0.8	800								&=crying 							
27451.83	27451830	27452.24	27452240	0.41	410															
27452.24	27452240	27453.97	27453970	1.73	1730								&=crying 							
27454.79	27454790	27455.18	27455180	0.39	390								&=crying 							
27455.18	27455180	27455.66	27455660	0.48	480															
27455.66	27455660	27455.74	27455740	0.08	80								&=crying 							
27467.63	27467630	27469.85	27469850	2.22	2220								&=crying 							
27470.86	27470860	27471.54	27471540	0.68	680								&=vocalization 							
27471.54	27471540	27472.06	27472060	0.52	520															
27472.06	27472060	27473.41	27473410	1.35	1350								&=vocalization 							
27473.41	27473410	27473.83	27473830	0.42	420															
27473.83	27473830	27474.79	27474790	0.96	960								&=vocalization 							
27475.66	27475660	27475.93	27475930	0.27	270															
27475.93	27475930	27476.64	27476640	0.71	710								&=vocalization 							
27476.64	27476640	27477.34	27477340	0.7	700								&=vocalization 							
27477.34	27477340	27477.88	27477880	0.54	540															
27477.88	27477880	27478.49	27478490	0.61	610								&=vocalization 							
27478.49	27478490	27478.57	27478570	0.08	80															
27541.88	27541880	27542.5	27542500	0.62	620								&=vocalization 							
27632.97	27632970	27633.48	27633480	0.51	510								&=vocalization 							
27633.48	27633480	27633.57	27633570	0.09	90															
27703.71	27703710	27704.31	27704310	0.6	600								&=vocalization 							
27704.31	27704310	27705.45	27705450	1.14	1140								&=crying 							
27705.45	27705450	27705.54	27705540	0.09	90								&=vfx 							
27707.74	27707740	27708.2	27708200	0.46	460								&=vocalization 							
27708.2	27708200	27708.49	27708490	0.29	290															
27874.48	27874480	27875.13	27875130	0.65	650								&=vocalization 							
28047.33	28047330	28047.43	28047430	0.1	100															
28047.43	28047430	28047.67	28047670	0.24	240								&=vocalization 							
28047.67	28047670	28047.93	28047930	0.26	260															
28076.89	28076890	28077.4	28077400	0.51	510								&=vocalization 							
28077.4	28077400	28077.49	28077490	0.09	90															
28106.59	28106590	28107.21	28107210	0.62	620								&=vocalization 							
28116.05	28116050	28116.65	28116650	0.6	600								&=vocalization 							
28123.4	28123400	28124.0	28124000	0.6	600								&=vocalization 							
28140.21	28140210	28140.84	28140840	0.63	630								&=vocalization 							
28173.74	28173740	28174.06	28174060	0.32	320															
28174.06	28174060	28174.34	28174340	0.28	280								&=vocalization 							
28176.56	28176560	28177.29	28177290	0.73	730								&=vocalization 							
28178.09	28178090	28178.71	28178710	0.62	620								&=crying 							
28182.1	28182100	28182.39	28182390	0.29	290								&=crying 							
28182.39	28182390	28182.7	28182700	0.31	310															
28184.65	28184650	28185.45	28185450	0.8	800								&=vocalization 							
28185.45	28185450	28185.8	28185800	0.35	350															
28185.8	28185800	28185.9	28185900	0.1	100								&=vocalization 							
28205.64	28205640	28205.85	28205850	0.21	210															
28205.85	28205850	28206.24	28206240	0.39	390								&=vocalization 							
28208.24	28208240	28208.54	28208540	0.3	300								&=vocalization 							
28208.54	28208540	28208.84	28208840	0.3	300															
28212.1	28212100	28212.52	28212520	0.42	420															
28212.52	28212520	28212.7	28212700	0.18	180								&=vocalization 							
28224.75	28224750	28224.98	28224980	0.23	230															
28224.98	28224980	28225.35	28225350	0.37	370								&=crying 							
28227.77	28227770	28228.39	28228390	0.62	620								&=crying 							
28236.36	28236360	28237.69	28237690	1.33	1330								&=crying 							
28242.07	28242070	28242.28	28242280	0.21	210								&=crying 							
28242.28	28242280	28242.67	28242670	0.39	390								&=vfx 							
28261.86	28261860	28263.54	28263540	1.68	1680								&=crying 							
28297.08	28297080	28297.82	28297820	0.74	740								&=vocalization 							
28370.37	28370370	28370.7	28370700	0.33	330															
28370.7	28370700	28370.82	28370820	0.12	120								&=vfx 							
28370.82	28370820	28371.05	28371050	0.23	230															
28374.44	28374440	28375.13	28375130	0.69	690								&=vocalization 							
28377.85	28377850	28378.51	28378510	0.66	660								&=crying 							
28391.94	28391940	28392.27	28392270	0.33	330								&=vocalization 							
28392.27	28392270	28392.54	28392540	0.27	270															
28404.24	28404240	28404.48	28404480	0.24	240															
28404.48	28404480	28404.84	28404840	0.36	360								&=vocalization 							
28405.72	28405720	28405.85	28405850	0.13	130															
28405.85	28405850	28406.34	28406340	0.49	490								&=vocalization 							
28407.23	28407230	28407.83	28407830	0.6	600								&=vocalization 							
28425.67	28425670	28426.46	28426460	0.79	790								&=crying 							
28428.73	28428730	28430.21	28430210	1.48	1480								&=vocalization 							
28430.21	28430210	28430.36	28430360	0.15	150															
28432.86	28432860	28433.58	28433580	0.72	720								&=crying 							
28434.42	28434420	28435.17	28435170	0.75	750								&=vocalization 							
28435.17	28435170	28435.28	28435280	0.11	110															
28437.25	28437250	28437.71	28437710	0.46	460								&=vocalization 							
28437.71	28437710	28437.85	28437850	0.14	140															
28438.66	28438660	28439.26	28439260	0.6	600								&=vocalization 							
28440.08	28440080	28441.23	28441230	1.15	1150								&=vocalization 							
28443.42	28443420	28444.59	28444590	1.17	1170								&=vocalization 							
28458.31	28458310	28458.88	28458880	0.57	570															
28458.88	28458880	28459.03	28459030	0.15	150								&=crying 							
28459.03	28459030	28459.12	28459120	0.09	90															
28459.92	28459920	28460.74	28460740	0.82	820								&=crying 							
28463.53	28463530	28463.63	28463630	0.1	100															
28463.63	28463630	28464.18	28464180	0.55	550								&=vocalization 							
28469.47	28469470	28470.07	28470070	0.6	600								&=crying 							
28477.57	28477570	28478.39	28478390	0.82	820								&=vocalization 							
28479.47	28479470	28480.08	28480080	0.61	610								&=crying 							
28504.01	28504010	28504.66	28504660	0.65	650								&=vocalization 							
28509.14	28509140	28509.76	28509760	0.62	620								&=vocalization 							
28510.78	28510780	28511.38	28511380	0.6	600								&=vocalization 							
28522.25	28522250	28522.54	28522540	0.29	290								&=vocalization 							
28522.54	28522540	28523.4	28523400	0.86	860															
28523.4	28523400	28525.42	28525420	2.02	2020								&=vocalization 							
28526.24	28526240	28526.91	28526910	0.67	670								&=vocalization 							
28531.57	28531570	28532.28	28532280	0.71	710								&=vocalization 							
28533.69	28533690	28535.23	28535230	1.54	1540								&=vocalization 							
28542.79	28542790	28543.01	28543010	0.22	220															
28543.01	28543010	28543.43	28543430	0.42	420								&=vocalization 							
28557.25	28557250	28557.98	28557980	0.73	730								&=vocalization 							
28577.98	28577980	28578.11	28578110	0.13	130															
28578.11	28578110	28578.58	28578580	0.47	470								&=vocalization 							
28579.57	28579570	28580.45	28580450	0.88	880								&=vocalization 							
28580.45	28580450	28581.46	28581460	1.01	1010								&=vocalization 							
28611.42	28611420	28612.06	28612060	0.64	640								&=vocalization 							
28627.75	28627750	28628.51	28628510	0.76	760								&=crying 							
28628.51	28628510	28628.9	28628900	0.39	390															
28628.9	28628900	28635.68	28635680	6.78	6780								&=crying 							
28636.69	28636690	28637.79	28637790	1.1	1100								&=crying 							
28638.6	28638600	28640.96	28640960	2.36	2360								&=crying 							
28643.08	28643080	28643.7	28643700	0.62	620								&=vocalization 							
28644.5	28644500	28644.61	28644610	0.11	110															
28644.61	28644610	28646.04	28646040	1.43	1430								&=crying 							
28646.97	28646970	28647.96	28647960	0.99	990								&=vocalization 							
28648.76	28648760	28650.81	28650810	2.05	2050								&=crying 							
28650.81	28650810	28651.55	28651550	0.74	740															
28651.55	28651550	28655.17	28655170	3.62	3620								&=crying 							
28655.97	28655970	28657.08	28657080	1.11	1110								&=crying 							
28658.12	28658120	28659.38	28659380	1.26	1260								&=crying 							
28660.18	28660180	28662.25	28662250	2.07	2070								&=vocalization 							
28664.24	28664240	28664.34	28664340	0.1	100															
28664.34	28664340	28664.68	28664680	0.34	340								&=crying 							
28664.68	28664680	28664.84	28664840	0.16	160								&=vfx 							
28666.59	28666590	28667.41	28667410	0.82	820								&=crying 							
28668.72	28668720	28669.5	28669500	0.78	780								&=vocalization 							
28669.5	28669500	28669.98	28669980	0.48	480															
28669.98	28669980	28670.9	28670900	0.92	920								&=vocalization 							
28671.75	28671750	28672.51	28672510	0.76	760								&=crying 							
28673.34	28673340	28673.99	28673990	0.65	650								&=vocalization 							
28673.99	28673990	28674.12	28674120	0.13	130															
28676.12	28676120	28676.38	28676380	0.26	260															
28676.38	28676380	28676.5	28676500	0.12	120								&=crying 							
28676.5	28676500	28676.72	28676720	0.22	220															
28677.52	28677520	28678.3	28678300	0.78	780								&=crying 							
28678.3	28678300	28679.3	28679300	1.0	1000								&=crying 							
28679.3	28679300	28680.02	28680020	0.72	720								&=crying 							
28695.22	28695220	28695.71	28695710	0.49	490								&=vocalization 							
28695.71	28695710	28695.82	28695820	0.11	110															
28700.5	28700500	28700.67	28700670	0.17	170								&=crying 							
28700.67	28700670	28700.93	28700930	0.26	260								&=vfx 							
28700.93	28700930	28701.14	28701140	0.21	210															
28735.38	28735380	28735.75	28735750	0.37	370								&=crying 							
28735.75	28735750	28735.98	28735980	0.23	230															
28739.13	28739130	28739.58	28739580	0.45	450															
28739.58	28739580	28740.56	28740560	0.98	980								&=vocalization 							
28742.16	28742160	28742.77	28742770	0.61	610								&=crying 							
28743.57	28743570	28743.79	28743790	0.22	220															
28743.79	28743790	28744.17	28744170	0.38	380								&=vocalization 							
28754.14	28754140	28754.66	28754660	0.52	520								&=vocalization 							
28754.66	28754660	28754.74	28754740	0.08	80															
