Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
29995.88	29995880	30000.58	30000580	4.7	4700															
30001.52	30001520	30002.92	30002920	1.4	1400															
30003.53	30003530	30006.02	30006020	2.49	2490															
30007.16	30007160	30008.01	30008010	0.85	850															
30009.6	30009600	30012.48	30012480	2.88	2880															
30013.29	30013290	30017.97	30017970	4.68	4680															
30018.77	30018770	30022.51	30022510	3.74	3740															
30023.79	30023790	30026.23	30026230	2.44	2440															
30027.23	30027230	30030.87	30030870	3.64	3640															
30031.69	30031690	30032.73	30032730	1.04	1040															
30033.85	30033850	30036.35	30036350	2.5	2500															
30038.91	30038910	30039.89	30039890	0.98	980															
30040.94	30040940	30041.92	30041920	0.98	980															
30042.82	30042820	30044.51	30044510	1.69	1690															
30046.22	30046220	30051.44	30051440	5.22	5220															
30052.49	30052490	30053.67	30053670	1.18	1180															
30054.75	30054750	30057.54	30057540	2.79	2790															
30058.67	30058670	30059.91	30059910	1.24	1240															
30060.91	30060910	30061.74	30061740	0.83	830															
30062.99	30062990	30064.2	30064200	1.21	1210															
30066.15	30066150	30070.63	30070630	4.48	4480															
30071.25	30071250	30080.53	30080530	9.28	9280															
30082.41	30082410	30083.5	30083500	1.09	1090															
30084.5	30084500	30085.43	30085430	0.93	930															
30087.93	30087930	30093.65	30093650	5.72	5720															
30095.75	30095750	30099.96	30099960	4.21	4210															
30102.23	30102230	30103.09	30103090	0.86	860															
30105.17	30105170	30107.68	30107680	2.51	2510															
30108.97	30108970	30115.67	30115670	6.7	6700															
30116.47	30116470	30117.32	30117320	0.85	850															
30118.72	30118720	30121.57	30121570	2.85	2850															
30122.37	30122370	30123.24	30123240	0.87	870															
30124.09	30124090	30125.5	30125500	1.41	1410															
30126.52	30126520	30128.35	30128350	1.83	1830															
30129.54	30129540	30130.34	30130340	0.8	800															
30131.34	30131340	30139.38	30139380	8.04	8040															
30146.7	30146700	30148.46	30148460	1.76	1760															
30149.06	30149060	30150.45	30150450	1.39	1390															
30157.34	30157340	30158.58	30158580	1.24	1240															
30171.76	30171760	30172.65	30172650	0.89	890															
30194.5	30194500	30195.34	30195340	0.84	840															
30200.9	30200900	30201.92	30201920	1.02	1020															
30204.79	30204790	30205.59	30205590	0.8	800															
30206.7	30206700	30207.91	30207910	1.21	1210															
30216.06	30216060	30216.86	30216860	0.8	800															
30221.89	30221890	30223.2	30223200	1.31	1310															
30226.72	30226720	30227.52	30227520	0.8	800															
30232.24	30232240	30233.08	30233080	0.84	840															
30234.1	30234100	30234.9	30234900	0.8	800															
30247.79	30247790	30248.59	30248590	0.8	800															
30255.3	30255300	30258.9	30258900	3.6	3600															
30262.04	30262040	30263.14	30263140	1.1	1100															
30272.06	30272060	30273.04	30273040	0.98	980															
30277.8	30277800	30285.83	30285830	8.03	8030															
30291.7	30291700	30296.14	30296140	4.44	4440															
30298.73	30298730	30299.55	30299550	0.82	820															
30300.37	30300370	30301.26	30301260	0.89	890															
30304.19	30304190	30305.0	30305000	0.81	810															
30311.09	30311090	30312.14	30312140	1.05	1050															
30317.31	30317310	30319.45	30319450	2.14	2140															
30320.36	30320360	30321.17	30321170	0.81	810															
30327.12	30327120	30328.13	30328130	1.01	1010															
30328.93	30328930	30329.73	30329730	0.8	800															
30332.95	30332950	30333.93	30333930	0.98	980															
30341.45	30341450	30342.26	30342260	0.81	810															
30351.45	30351450	30352.97	30352970	1.52	1520															
30353.85	30353850	30357.36	30357360	3.51	3510															
30358.36	30358360	30371.12	30371120	12.76	12760															
30372.1	30372100	30375.11	30375110	3.01	3010															
30375.92	30375920	30378.75	30378750	2.83	2830															
30379.65	30379650	30387.0	30387000	7.35	7350															
30391.33	30391330	30393.31	30393310	1.98	1980															
30395.91	30395910	30400.63	30400630	4.72	4720															
30401.43	30401430	30410.9	30410900	9.47	9470															
30411.7	30411700	30413.2	30413200	1.5	1500															
30414.02	30414020	30418.45	30418450	4.43	4430															
30419.25	30419250	30421.6	30421600	2.35	2350															
30423.42	30423420	30425.79	30425790	2.37	2370															
30426.59	30426590	30431.6	30431600	5.01	5010															
30432.4	30432400	30434.69	30434690	2.29	2290															
30435.49	30435490	30438.2	30438200	2.71	2710															
30439.0	30439000	30446.12	30446120	7.12	7120															
30447.82	30447820	30448.73	30448730	0.91	910															
30450.39	30450390	30454.67	30454670	4.28	4280															
30457.66	30457660	30464.27	30464270	6.61	6610															
30465.27	30465270	30467.36	30467360	2.09	2090															
30468.16	30468160	30473.34	30473340	5.18	5180															
30474.35	30474350	30475.15	30475150	0.8	800															
30476.95	30476950	30479.9	30479900	2.95	2950															
30481.83	30481830	30482.84	30482840	1.01	1010															
30493.98	30493980	30497.67	30497670	3.69	3690															
30499.04	30499040	30503.04	30503040	4.0	4000															
30511.45	30511450	30513.24	30513240	1.79	1790															
30514.04	30514040	30515.09	30515090	1.05	1050															
30516.78	30516780	30520.35	30520350	3.57	3570															
30529.93	30529930	30530.95	30530950	1.02	1020															
30531.95	30531950	30533.06	30533060	1.11	1110															
30533.66	30533660	30535.02	30535020	1.36	1360															
30535.88	30535880	30536.92	30536920	1.04	1040															
30539.37	30539370	30541.14	30541140	1.77	1770															
30543.64	30543640	30545.09	30545090	1.45	1450															
30546.59	30546590	30550.72	30550720	4.13	4130															
30551.85	30551850	30554.39	30554390	2.54	2540															
30563.45	30563450	30566.54	30566540	3.09	3090															
30569.37	30569370	30572.23	30572230	2.86	2860															
30574.94	30574940	30575.74	30575740	0.8	800															
30591.74	30591740	30593.48	30593480	1.74	1740															
30594.11	30594110	30595.1	30595100	0.99	990															
30597.86	30597860	30598.67	30598670	0.81	810															
30599.67	30599670	30600.6	30600600	0.93	930															
30601.4	30601400	30602.2	30602200	0.8	800															
30603.2	30603200	30605.21	30605210	2.01	2010															
30612.21	30612210	30613.01	30613010	0.8	800															
30616.97	30616970	30617.77	30617770	0.8	800															
30625.4	30625400	30626.27	30626270	0.87	870															
30635.36	30635360	30637.01	30637010	1.65	1650															
30649.21	30649210	30650.15	30650150	0.94	940															
30657.69	30657690	30658.6	30658600	0.91	910															
30668.48	30668480	30669.51	30669510	1.03	1030															
30672.4	30672400	30674.64	30674640	2.24	2240															
30678.97	30678970	30679.83	30679830	0.86	860															
30682.35	30682350	30683.29	30683290	0.94	940															
30700.58	30700580	30702.64	30702640	2.06	2060															
30703.64	30703640	30705.22	30705220	1.58	1580															
30708.98	30708980	30709.78	30709780	0.8	800															
30713.67	30713670	30714.67	30714670	1.0	1000															
30715.81	30715810	30721.1	30721100	5.29	5290															
30726.42	30726420	30727.26	30727260	0.84	840															
30730.52	30730520	30731.32	30731320	0.8	800															
30734.8	30734800	30743.46	30743460	8.66	8660															
30750.7	30750700	30751.68	30751680	0.98	980															
30753.72	30753720	30754.52	30754520	0.8	800															
30758.56	30758560	30763.06	30763060	4.5	4500															
30773.77	30773770	30775.32	30775320	1.55	1550															
30776.14	30776140	30776.96	30776960	0.82	820															
30780.43	30780430	30781.24	30781240	0.81	810															
30783.66	30783660	30784.46	30784460	0.8	800															
30786.87	30786870	30794.66	30794660	7.79	7790															
30795.94	30795940	30801.72	30801720	5.78	5780															
30803.54	30803540	30805.01	30805010	1.47	1470															
30805.81	30805810	30807.17	30807170	1.36	1360															
30807.97	30807970	30809.23	30809230	1.26	1260															
30810.09	30810090	30811.5	30811500	1.41	1410															
30812.69	30812690	30815.34	30815340	2.65	2650															
30834.95	30834950	30835.75	30835750	0.8	800															
30849.2	30849200	30850.04	30850040	0.84	840															
30851.04	30851040	30851.89	30851890	0.85	850															
30854.14	30854140	30854.95	30854950	0.81	810															
30858.34	30858340	30859.14	30859140	0.8	800															
30862.82	30862820	30864.0	30864000	1.18	1180															
30867.98	30867980	30869.68	30869680	1.7	1700															
30870.48	30870480	30871.28	30871280	0.8	800															
30876.89	30876890	30878.01	30878010	1.12	1120															
30882.76	30882760	30884.01	30884010	1.25	1250															
30891.72	30891720	30892.61	30892610	0.89	890															
30894.67	30894670	30895.76	30895760	1.09	1090															
30898.17	30898170	30899.14	30899140	0.97	970															
30900.44	30900440	30901.35	30901350	0.91	910															
30907.25	30907250	30908.36	30908360	1.11	1110															
30933.32	30933320	30934.12	30934120	0.8	800															
30960.85	30960850	30962.37	30962370	1.52	1520															
30964.03	30964030	30965.6	30965600	1.57	1570															
30967.06	30967060	30968.68	30968680	1.62	1620															
30969.99	30969990	30971.22	30971220	1.23	1230															
30972.97	30972970	30973.95	30973950	0.98	980															
30976.7	30976700	30977.97	30977970	1.27	1270															
30999.26	30999260	31004.03	31004030	4.77	4770															
31005.11	31005110	31005.91	31005910	0.8	800															
31018.45	31018450	31019.27	31019270	0.82	820															
31058.49	31058490	31059.34	31059340	0.85	850															
31064.19	31064190	31064.99	31064990	0.8	800															
31071.41	31071410	31072.21	31072210	0.8	800															
31079.66	31079660	31081.48	31081480	1.82	1820															
31101.88	31101880	31103.81	31103810	1.93	1930															
31122.56	31122560	31123.37	31123370	0.81	810															
31137.19	31137190	31137.99	31137990	0.8	800															
31145.96	31145960	31148.72	31148720	2.76	2760															
31156.82	31156820	31157.66	31157660	0.84	840															
31159.04	31159040	31160.78	31160780	1.74	1740															
31161.78	31161780	31163.77	31163770	1.99	1990															
31164.59	31164590	31166.83	31166830	2.24	2240															
31170.32	31170320	31171.14	31171140	0.82	820															
31179.04	31179040	31179.84	31179840	0.8	800															
31182.58	31182580	31184.61	31184610	2.03	2030															
31185.41	31185410	31186.45	31186450	1.04	1040															
31187.32	31187320	31189.5	31189500	2.18	2180															
31190.58	31190580	31191.85	31191850	1.27	1270															
31192.81	31192810	31193.61	31193610	0.8	800															
31195.59	31195590	31197.27	31197270	1.68	1680															
31211.55	31211550	31213.23	31213230	1.68	1680															
31217.83	31217830	31219.97	31219970	2.14	2140															
31220.77	31220770	31222.79	31222790	2.02	2020															
31225.48	31225480	31227.19	31227190	1.71	1710															
31230.37	31230370	31231.35	31231350	0.98	980															
31234.21	31234210	31236.02	31236020	1.81	1810															
31236.82	31236820	31237.72	31237720	0.9	900															
31238.52	31238520	31242.87	31242870	4.35	4350															
31250.54	31250540	31251.34	31251340	0.8	800															
31252.67	31252670	31253.49	31253490	0.82	820															
31254.5	31254500	31259.33	31259330	4.83	4830															
31264.24	31264240	31266.42	31266420	2.18	2180															
31267.26	31267260	31269.1	31269100	1.84	1840															
31275.08	31275080	31277.24	31277240	2.16	2160															
31279.07	31279070	31280.26	31280260	1.19	1190															
31282.98	31282980	31283.85	31283850	0.87	870															
31284.85	31284850	31287.64	31287640	2.79	2790															
31290.41	31290410	31292.08	31292080	1.67	1670															
31294.29	31294290	31295.99	31295990	1.7	1700															
31300.08	31300080	31300.89	31300890	0.81	810															
31324.03	31324030	31324.83	31324830	0.8	800															
31328.05	31328050	31329.02	31329020	0.97	970															
31329.63	31329630	31330.63	31330630	1.0	1000															
31331.23	31331230	31332.03	31332030	0.8	800															
31332.83	31332830	31333.79	31333790	0.96	960															
31335.37	31335370	31336.17	31336170	0.8	800															
31339.84	31339840	31340.7	31340700	0.86	860															
31349.92	31349920	31350.72	31350720	0.8	800															
31351.52	31351520	31352.32	31352320	0.8	800															
31366.56	31366560	31367.43	31367430	0.87	870															
31369.94	31369940	31371.2	31371200	1.26	1260															
31373.72	31373720	31374.84	31374840	1.12	1120															
31375.65	31375650	31379.32	31379320	3.67	3670															
31379.94	31379940	31380.74	31380740	0.8	800															
31392.2	31392200	31393.0	31393000	0.8	800															
31397.33	31397330	31398.2	31398200	0.87	870															
31400.38	31400380	31402.62	31402620	2.24	2240															
31404.44	31404440	31405.34	31405340	0.9	900															
31407.46	31407460	31408.26	31408260	0.8	800															
31409.1	31409100	31409.98	31409980	0.88	880															
31411.93	31411930	31413.0	31413000	1.07	1070															
31429.68	31429680	31433.55	31433550	3.87	3870															
31434.42	31434420	31441.82	31441820	7.4	7400															
31446.4	31446400	31447.86	31447860	1.46	1460															
31448.86	31448860	31449.85	31449850	0.99	990															
31457.39	31457390	31461.13	31461130	3.74	3740															
31473.51	31473510	31476.79	31476790	3.28	3280															
31478.79	31478790	31479.59	31479590	0.8	800															
31480.19	31480190	31486.42	31486420	6.23	6230															
31490.29	31490290	31491.33	31491330	1.04	1040															
31493.9	31493900	31494.85	31494850	0.95	950															
31496.59	31496590	31497.51	31497510	0.92	920															
31500.3	31500300	31503.12	31503120	2.82	2820															
31521.76	31521760	31524.03	31524030	2.27	2270															
31524.83	31524830	31527.18	31527180	2.35	2350															
31527.98	31527980	31531.1	31531100	3.12	3120															
31531.9	31531900	31534.32	31534320	2.42	2420															
31538.99	31538990	31539.79	31539790	0.8	800															
31543.68	31543680	31545.13	31545130	1.45	1450															
31546.43	31546430	31547.8	31547800	1.37	1370															
31551.1	31551100	31553.47	31553470	2.37	2370															
31556.72	31556720	31561.28	31561280	4.56	4560															
31574.19	31574190	31586.33	31586330	12.14	12140															
31587.81	31587810	31596.05	31596050	8.24	8240															
31597.32	31597320	31603.15	31603150	5.83	5830															
31604.21	31604210	31605.01	31605010	0.8	800															
31610.52	31610520	31614.29	31614290	3.77	3770															
31615.52	31615520	31616.32	31616320	0.8	800															
31617.93	31617930	31618.73	31618730	0.8	800															
31621.43	31621430	31622.34	31622340	0.91	910															
31632.14	31632140	31635.95	31635950	3.81	3810															
31647.61	31647610	31648.44	31648440	0.83	830															
31649.54	31649540	31650.36	31650360	0.82	820															
31651.71	31651710	31652.93	31652930	1.22	1220															
31653.75	31653750	31654.58	31654580	0.83	830															
31656.21	31656210	31658.06	31658060	1.85	1850															
31659.45	31659450	31661.29	31661290	1.84	1840															
31666.08	31666080	31670.44	31670440	4.36	4360															
31686.82	31686820	31687.84	31687840	1.02	1020															
31692.56	31692560	31693.36	31693360	0.8	800															
31698.93	31698930	31702.56	31702560	3.63	3630															
31704.28	31704280	31707.17	31707170	2.89	2890															
31708.77	31708770	31710.24	31710240	1.47	1470															
31713.58	31713580	31714.48	31714480	0.9	900															
31716.11	31716110	31718.12	31718120	2.01	2010															
31719.26	31719260	31720.46	31720460	1.2	1200															
31722.77	31722770	31726.24	31726240	3.47	3470															
31749.7	31749700	31750.51	31750510	0.81	810															
31755.88	31755880	31757.25	31757250	1.37	1370															
31758.05	31758050	31760.28	31760280	2.23	2230															
31761.94	31761940	31770.81	31770810	8.87	8870															
31772.21	31772210	31773.11	31773110	0.9	900															
31773.91	31773910	31775.35	31775350	1.44	1440															
31777.09	31777090	31779.03	31779030	1.94	1940															
31780.4	31780400	31781.68	31781680	1.28	1280															
31782.85	31782850	31784.05	31784050	1.2	1200															
31785.97	31785970	31790.14	31790140	4.17	4170															
31794.48	31794480	31797.52	31797520	3.04	3040															
31798.89	31798890	31800.94	31800940	2.05	2050															
31801.9	31801900	31803.81	31803810	1.91	1910															
31816.55	31816550	31817.45	31817450	0.9	900															
31818.32	31818320	31823.1	31823100	4.78	4780															
31825.7	31825700	31829.36	31829360	3.66	3660															
31830.16	31830160	31831.15	31831150	0.99	990															
31832.79	31832790	31833.66	31833660	0.87	870															
31837.22	31837220	31838.96	31838960	1.74	1740															
31852.94	31852940	31855.93	31855930	2.99	2990															
31857.42	31857420	31858.62	31858620	1.2	1200															
31861.62	31861620	31873.34	31873340	11.72	11720															
31874.14	31874140	31876.73	31876730	2.59	2590															
31877.86	31877860	31884.49	31884490	6.63	6630															
31886.96	31886960	31888.55	31888550	1.59	1590															
31890.03	31890030	31893.1	31893100	3.07	3070															
31894.22	31894220	31895.43	31895430	1.21	1210															
31896.23	31896230	31906.3	31906300	10.07	10070															
31907.92	31907920	31912.22	31912220	4.3	4300															
31913.32	31913320	31914.12	31914120	0.8	800															
31914.92	31914920	31917.18	31917180	2.26	2260															
31917.98	31917980	31919.23	31919230	1.25	1250															
31920.5	31920500	31921.38	31921380	0.88	880															
31921.98	31921980	31923.74	31923740	1.76	1760															
31925.53	31925530	31926.37	31926370	0.84	840															
31927.17	31927170	31930.45	31930450	3.28	3280															
31935.39	31935390	31936.28	31936280	0.89	890															
31937.08	31937080	31939.27	31939270	2.19	2190															
31944.67	31944670	31945.81	31945810	1.14	1140															
31946.61	31946610	31949.69	31949690	3.08	3080															
31950.97	31950970	31953.86	31953860	2.89	2890															
31954.78	31954780	31955.7	31955700	0.92	920															
31957.72	31957720	31958.52	31958520	0.8	800															
31969.67	31969670	31971.0	31971000	1.33	1330															
31976.65	31976650	31977.82	31977820	1.17	1170															
31979.28	31979280	31981.12	31981120	1.84	1840															
31982.36	31982360	31984.23	31984230	1.87	1870															
31986.23	31986230	31988.98	31988980	2.75	2750															
31991.22	31991220	31992.5	31992500	1.28	1280															
31996.81	31996810	31997.97	31997970	1.16	1160															
32005.7	32005700	32008.72	32008720	3.02	3020															
32009.52	32009520	32010.36	32010360	0.84	840															
32011.69	32011690	32012.49	32012490	0.8	800															
32025.92	32025920	32030.73	32030730	4.81	4810															
32033.55	32033550	32035.18	32035180	1.63	1630															
32036.0	32036000	32037.38	32037380	1.38	1380															
32038.2	32038200	32039.22	32039220	1.02	1020															
32067.0	32067000	32067.86	32067860	0.86	860															
32071.65	32071650	32072.62	32072620	0.97	970															
32074.42	32074420	32075.22	32075220	0.8	800															
32076.03	32076030	32080.44	32080440	4.41	4410															
32085.19	32085190	32086.33	32086330	1.14	1140															
32093.11	32093110	32093.91	32093910	0.8	800															
32105.2	32105200	32106.17	32106170	0.97	970															
32108.55	32108550	32109.86	32109860	1.31	1310															
32117.95	32117950	32119.6	32119600	1.65	1650															
32120.4	32120400	32121.2	32121200	0.8	800															
32125.59	32125590	32126.55	32126550	0.96	960															
32127.33	32127330	32128.46	32128460	1.13	1130															
32129.54	32129540	32131.2	32131200	1.66	1660															
32139.48	32139480	32141.78	32141780	2.3	2300															
32148.95	32148950	32149.87	32149870	0.92	920															
32188.74	32188740	32189.54	32189540	0.8	800															
32221.61	32221610	32222.63	32222630	1.02	1020															
32227.12	32227120	32229.24	32229240	2.12	2120															
32262.42	32262420	32263.52	32263520	1.1	1100															
32266.72	32266720	32268.41	32268410	1.69	1690															
32282.82	32282820	32284.76	32284760	1.94	1940															
32286.22	32286220	32287.03	32287030	0.81	810															
32319.58	32319580	32321.87	32321870	2.29	2290															
32337.6	32337600	32338.63	32338630	1.03	1030															
32339.45	32339450	32341.77	32341770	2.32	2320															
32414.29	32414290	32415.83	32415830	1.54	1540															
32472.84	32472840	32473.83	32473830	0.99	990															
32483.89	32483890	32485.65	32485650	1.76	1760															
32486.65	32486650	32488.26	32488260	1.61	1610															
32494.22	32494220	32496.98	32496980	2.76	2760															
32497.78	32497780	32499.72	32499720	1.94	1940															
32503.18	32503180	32504.38	32504380	1.2	1200															
32505.23	32505230	32506.39	32506390	1.16	1160															
32507.2	32507200	32510.62	32510620	3.42	3420															
32516.03	32516030	32516.92	32516920	0.89	890															
32518.83	32518830	32520.07	32520070	1.24	1240															
32520.97	32520970	32523.67	32523670	2.7	2700															
32524.27	32524270	32526.32	32526320	2.05	2050															
32527.32	32527320	32529.55	32529550	2.23	2230															
32530.17	32530170	32531.29	32531290	1.12	1120															
32535.87	32535870	32537.42	32537420	1.55	1550															
32540.37	32540370	32543.33	32543330	2.96	2960															
32544.13	32544130	32547.05	32547050	2.92	2920															
32548.14	32548140	32549.18	32549180	1.04	1040															
32552.49	32552490	32553.81	32553810	1.32	1320															
32556.18	32556180	32557.03	32557030	0.85	850															
32558.9	32558900	32560.26	32560260	1.36	1360															
32561.95	32561950	32564.16	32564160	2.21	2210															
32568.52	32568520	32569.65	32569650	1.13	1130															
32572.36	32572360	32573.81	32573810	1.45	1450															
32575.02	32575020	32576.4	32576400	1.38	1380															
32578.82	32578820	32580.26	32580260	1.44	1440															
32581.06	32581060	32581.93	32581930	0.87	870															
32582.8	32582800	32584.63	32584630	1.83	1830															
32585.48	32585480	32586.31	32586310	0.83	830															
32587.57	32587570	32593.09	32593090	5.52	5520															
32593.89	32593890	32595.31	32595310	1.42	1420															
32596.11	32596110	32597.13	32597130	1.02	1020															
32597.93	32597930	32600.69	32600690	2.76	2760															
32601.49	32601490	32606.14	32606140	4.65	4650															
32607.47	32607470	32608.3	32608300	0.83	830															
32615.73	32615730	32616.94	32616940	1.21	1210															
32617.61	32617610	32619.25	32619250	1.64	1640															
32624.96	32624960	32625.97	32625970	1.01	1010															
32627.66	32627660	32628.6	32628600	0.94	940															
32629.4	32629400	32632.54	32632540	3.14	3140															
32638.29	32638290	32650.28	32650280	11.99	11990															
32651.1	32651100	32652.42	32652420	1.32	1320															
32663.98	32663980	32665.05	32665050	1.07	1070															
32665.85	32665850	32667.11	32667110	1.26	1260															
32668.55	32668550	32669.42	32669420	0.87	870															
32670.98	32670980	32676.64	32676640	5.66	5660															
32679.18	32679180	32683.34	32683340	4.16	4160															
32684.14	32684140	32685.65	32685650	1.51	1510															
32686.45	32686450	32687.25	32687250	0.8	800															
32689.06	32689060	32691.7	32691700	2.64	2640															
32693.1	32693100	32693.98	32693980	0.88	880															
32699.6	32699600	32701.34	32701340	1.74	1740															
32702.3	32702300	32703.77	32703770	1.47	1470															
32704.63	32704630	32705.43	32705430	0.8	800															
32706.23	32706230	32707.14	32707140	0.91	910															
32710.94	32710940	32712.46	32712460	1.52	1520															
32714.76	32714760	32716.01	32716010	1.25	1250															
32716.81	32716810	32717.41	32717410	0.6	600															
32721.3	32721300	32722.63	32722630	1.33	1330															
32725.55	32725550	32729.53	32729530	3.98	3980															
32731.0	32731000	32731.8	32731800	0.8	800															
32732.66	32732660	32733.89	32733890	1.23	1230															
32735.76	32735760	32738.22	32738220	2.46	2460															
32740.81	32740810	32747.13	32747130	6.32	6320															
32749.67	32749670	32751.98	32751980	2.31	2310															
32752.58	32752580	32753.61	32753610	1.03	1030															
32754.43	32754430	32755.9	32755900	1.47	1470															
32756.7	32756700	32758.08	32758080	1.38	1380															
32759.76	32759760	32761.87	32761870	2.11	2110															
32766.04	32766040	32771.49	32771490	5.45	5450															
32780.69	32780690	32782.05	32782050	1.36	1360															
32783.05	32783050	32785.76	32785760	2.71	2710															
32787.83	32787830	32789.07	32789070	1.24	1240															
32791.74	32791740	32793.07	32793070	1.33	1330															
32794.42	32794420	32797.05	32797050	2.63	2630															
32797.86	32797860	32804.56	32804560	6.7	6700															
32828.62	32828620	32829.78	32829780	1.16	1160															
32830.67	32830670	32834.38	32834380	3.71	3710															
32892.74	32892740	32900.79	32900790	8.05	8050															
32902.48	32902480	32907.6	32907600	5.12	5120															
32922.13	32922130	32928.87	32928870	6.74	6740															
32929.74	32929740	32931.05	32931050	1.31	1310															
32931.65	32931650	32938.1	32938100	6.45	6450															
32938.7	32938700	32956.22	32956220	17.52	17520															
32958.7	32958700	32961.5	32961500	2.8	2800															
32972.84	32972840	32975.86	32975860	3.02	3020															
32977.82	32977820	32980.05	32980050	2.23	2230															
32981.21	32981210	32990.82	32990820	9.61	9610															
32991.62	32991620	32995.9	32995900	4.28	4280															
32996.7	32996700	33009.27	33009270	12.57	12570															
33010.11	33010110	33011.56	33011560	1.45	1450															
33012.36	33012360	33015.79	33015790	3.43	3430															
33016.39	33016390	33025.69	33025690	9.3	9300															
33026.54	33026540	33027.35	33027350	0.81	810															
33028.15	33028150	33029.59	33029590	1.44	1440															
33030.39	33030390	33033.96	33033960	3.57	3570															
33035.98	33035980	33037.16	33037160	1.18	1180															
33038.36	33038360	33039.6	33039600	1.24	1240															
33040.4	33040400	33048.09	33048090	7.69	7690															
33048.69	33048690	33053.29	33053290	4.6	4600															
33053.95	33053950	33055.76	33055760	1.81	1810															
33057.08	33057080	33057.9	33057900	0.82	820															
33062.76	33062760	33064.25	33064250	1.49	1490															
33065.05	33065050	33066.32	33066320	1.27	1270															
33067.12	33067120	33072.57	33072570	5.45	5450															
33073.37	33073370	33074.25	33074250	0.88	880															
33075.66	33075660	33083.06	33083060	7.4	7400															
33084.06	33084060	33085.66	33085660	1.6	1600															
33089.12	33089120	33093.52	33093520	4.4	4400															
33095.21	33095210	33098.06	33098060	2.85	2850															
33098.96	33098960	33099.79	33099790	0.83	830															
33100.6	33100600	33103.31	33103310	2.71	2710															
33104.23	33104230	33107.51	33107510	3.28	3280															
33111.35	33111350	33113.54	33113540	2.19	2190															
33120.57	33120570	33121.67	33121670	1.1	1100															
33127.75	33127750	33129.31	33129310	1.56	1560															
33131.07	33131070	33132.99	33132990	1.92	1920															
33146.04	33146040	33146.84	33146840	0.8	800															
33148.2	33148200	33149.97	33149970	1.77	1770															
33150.78	33150780	33151.75	33151750	0.97	970															
33152.67	33152670	33153.96	33153960	1.29	1290															
33162.45	33162450	33163.27	33163270	0.82	820															
33166.55	33166550	33169.94	33169940	3.39	3390															
33182.41	33182410	33194.28	33194280	11.87	11870															
33199.24	33199240	33200.73	33200730	1.49	1490															
33205.95	33205950	33206.84	33206840	0.89	890															
33207.84	33207840	33208.64	33208640	0.8	800															
33213.79	33213790	33214.64	33214640	0.85	850															
33217.34	33217340	33219.49	33219490	2.15	2150															
33222.61	33222610	33223.54	33223540	0.93	930															
33226.02	33226020	33227.12	33227120	1.1	1100															
33242.99	33242990	33244.29	33244290	1.3	1300															
33245.09	33245090	33245.89	33245890	0.8	800															
33248.0	33248000	33249.23	33249230	1.23	1230															
33250.25	33250250	33251.05	33251050	0.8	800															
33254.55	33254550	33255.41	33255410	0.86	860															
33258.53	33258530	33260.11	33260110	1.58	1580															
33267.78	33267780	33268.88	33268880	1.1	1100															
33279.05	33279050	33279.89	33279890	0.84	840															
33282.84	33282840	33283.9	33283900	1.06	1060															
33288.9	33288900	33290.29	33290290	1.39	1390															
33295.44	33295440	33297.79	33297790	2.35	2350															
33299.73	33299730	33300.54	33300540	0.81	810															
33302.9	33302900	33303.71	33303710	0.81	810															
33310.65	33310650	33311.58	33311580	0.93	930															
33316.71	33316710	33317.51	33317510	0.8	800															
33318.44	33318440	33319.53	33319530	1.09	1090															
33320.71	33320710	33321.63	33321630	0.92	920															
33322.87	33322870	33325.35	33325350	2.48	2480															
33325.95	33325950	33327.34	33327340	1.39	1390															
33341.76	33341760	33345.33	33345330	3.57	3570															
33346.13	33346130	33349.19	33349190	3.06	3060															
33352.39	33352390	33353.72	33353720	1.33	1330															
33354.72	33354720	33356.36	33356360	1.64	1640															
33383.19	33383190	33384.42	33384420	1.23	1230															
33390.54	33390540	33392.12	33392120	1.58	1580															
33400.25	33400250	33401.43	33401430	1.18	1180															
33410.47	33410470	33411.37	33411370	0.9	900															
33415.28	33415280	33416.48	33416480	1.2	1200															
33417.28	33417280	33422.79	33422790	5.51	5510															
33423.79	33423790	33432.0	33432000	8.21	8210															
33433.02	33433020	33436.66	33436660	3.64	3640															
33437.46	33437460	33438.34	33438340	0.88	880															
33441.17	33441170	33443.05	33443050	1.88	1880															
33452.04	33452040	33452.87	33452870	0.83	830															
33453.87	33453870	33454.93	33454930	1.06	1060															
33457.36	33457360	33459.32	33459320	1.96	1960															
33461.83	33461830	33463.38	33463380	1.55	1550															
33464.27	33464270	33473.54	33473540	9.27	9270															
33474.59	33474590	33476.76	33476760	2.17	2170															
33477.92	33477920	33487.77	33487770	9.85	9850															
33488.77	33488770	33491.79	33491790	3.02	3020															
33495.95	33495950	33496.75	33496750	0.8	800															
33498.82	33498820	33499.62	33499620	0.8	800															
33500.69	33500690	33506.2	33506200	5.51	5510															
33516.0	33516000	33516.8	33516800	0.8	800															
33533.47	33533470	33537.98	33537980	4.51	4510															
33540.01	33540010	33540.97	33540970	0.96	960															
33544.63	33544630	33546.57	33546570	1.94	1940															
33553.53	33553530	33554.33	33554330	0.8	800															
